video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Männer_Final_2_08,0,1,581.06,168.34,654.86,269.93,0.8117,621.57,184.88,0.945,623.78,182.69,0.873,619.23,182.34,0.9177,627.28,182.68,0.564,615.48,181.74,0.7618,632.56,192.48,0.99,608.31,191.56,0.9963,642.52,200.47,0.954,594.79,201.27,0.9876,646.61,200.85,0.9379,591.87,209.32,0.9755,623.43,222.33,0.9913,608.91,221.65,0.995,624.47,238.64,0.9603,613.04,237.88,0.9746,610.67,256.68,0.8764,604.44,255.88,0.9092
Moguls_Männer_Final_2_08,1,1,578.26,168.41,655.27,274.43,0.7157,624.95,185.48,0.9378,626.81,183.25,0.836,622.65,182.7,0.8797,629.6,182.29,0.6034,617.05,181.07,0.7262,635.8,192.79,0.9843,609.15,189.79,0.9882,646.68,201.57,0.9467,593.8,194.86,0.9637,642.21,204.98,0.9187,586.63,201.22,0.9407,628.44,221.57,0.9875,612.32,219.64,0.989,626.4,241.26,0.9616,612.23,237.7,0.9672,620.01,256.28,0.8874,611.16,251.6,0.8993
Moguls_Männer_Final_2_08,2,1,572.28,166.52,663.75,293.21,0.7818,625.09,183.13,0.9535,628.22,180.82,0.8785,623.1,179.97,0.9031,632.24,180.38,0.6713,617.99,177.89,0.7393,636.32,193.73,0.9879,609.14,188.02,0.99,647.42,206.4,0.9565,593.19,192.19,0.9665,644.12,207.69,0.9309,588.6,195.31,0.9448,628.21,228.37,0.9913,611.19,226.23,0.992,627.02,259.28,0.9704,610.18,258.68,0.9738,628.13,278.86,0.8943,613.13,280.45,0.9029
Moguls_Männer_Final_2_08,3,1,576.15,165.37,661.43,284.04,0.6274,627.33,182.69,0.9409,630.31,180.39,0.8749,625.29,179.56,0.9167,634.03,180.07,0.5107,620.33,177.63,0.7245,637.78,189.84,0.9785,610.26,185.57,0.9911,647.32,202.49,0.8993,595.75,191.29,0.9642,646.73,212.37,0.8686,590.75,194.16,0.935,629.0,220.19,0.9791,611.57,218.46,0.9863,631.78,241.34,0.9198,611.42,239.47,0.9416,633.95,261.2,0.7929,616.31,259.14,0.8333
Moguls_Männer_Final_2_08,4,1,575.07,164.8,667.24,294.74,0.6908,630.94,181.89,0.9443,633.38,179.81,0.8702,628.85,179.05,0.9187,636.17,180.36,0.543,623.52,177.82,0.761,639.09,192.0,0.9912,613.27,186.78,0.9969,646.73,207.25,0.9632,598.48,193.75,0.9896,649.97,215.73,0.9499,597.96,195.15,0.9795,630.22,223.94,0.9953,614.43,221.94,0.9973,628.56,247.35,0.9817,616.24,245.52,0.9879,628.17,269.83,0.9396,620.63,267.89,0.9541
Moguls_Männer_Final_2_08,5,1,581.14,167.01,670.7,294.67,0.8593,633.62,184.55,0.9657,636.44,182.31,0.9022,631.52,181.51,0.9569,639.17,182.96,0.533,625.57,180.21,0.8628,639.24,194.89,0.992,614.3,190.2,0.9978,646.6,210.76,0.9482,600.48,199.33,0.99,653.12,224.81,0.9316,605.62,205.81,0.9784,632.36,227.38,0.996,616.98,225.99,0.998,631.85,252.99,0.9882,618.4,251.67,0.993,635.97,276.21,0.9667,627.25,275.01,0.9771
Moguls_Männer_Final_2_08,6,1,589.1,172.25,673.36,292.96,0.8682,634.87,191.52,0.9697,638.2,189.09,0.9238,632.56,188.19,0.9593,641.96,189.37,0.5903,626.95,186.35,0.842,642.41,201.92,0.992,615.81,196.57,0.9973,648.47,220.66,0.9563,602.76,207.61,0.9889,657.67,232.35,0.9404,607.91,209.65,0.9774,633.32,234.17,0.9932,616.96,232.47,0.9962,631.61,255.07,0.9723,619.29,253.61,0.9821,631.87,272.92,0.9207,623.88,271.26,0.9412
Moguls_Männer_Final_2_08,7,1,594.18,179.65,670.93,289.44,0.8052,634.58,199.65,0.9569,637.39,197.38,0.9117,632.37,196.83,0.9292,641.2,197.57,0.6445,627.71,195.7,0.7534,643.23,208.19,0.9908,619.61,203.89,0.9954,650.42,221.88,0.9469,604.39,211.13,0.9726,656.62,232.35,0.922,603.91,216.35,0.9483,634.22,234.87,0.9899,620.43,232.97,0.9927,631.68,251.55,0.9646,621.92,249.47,0.9708,629.81,270.77,0.9049,629.16,268.48,0.9173
Moguls_Männer_Final_2_08,8,1,598.39,188.23,669.58,288.32,0.8743,633.35,207.99,0.9762,636.46,205.62,0.9553,631.02,204.66,0.9591,640.12,205.85,0.7427,626.02,202.91,0.7798,642.32,217.73,0.9945,615.95,213.63,0.9966,654.45,224.36,0.9789,600.58,219.01,0.9852,667.07,225.13,0.9695,601.11,221.76,0.974,630.81,252.18,0.9906,614.9,250.44,0.9926,631.08,270.63,0.9361,618.43,268.92,0.942,625.36,282.63,0.7715,616.5,280.64,0.7853
Moguls_Männer_Final_2_08,9,1,598.29,192.81,670.12,292.31,0.8392,631.84,211.79,0.9712,634.8,209.18,0.946,629.08,208.91,0.9551,639.22,208.12,0.7159,624.51,207.27,0.789,643.64,215.96,0.9939,616.1,216.06,0.9968,657.97,218.15,0.9723,601.86,223.34,0.9852,668.06,215.72,0.9603,601.56,230.33,0.972,632.64,247.34,0.9912,615.86,246.88,0.9937,630.07,262.13,0.951,613.08,261.42,0.9596,621.69,280.25,0.8357,609.81,279.87,0.8565
Moguls_Männer_Final_2_08,10,1,589.19,194.34,670.74,307.65,0.6134,632.54,211.14,0.9658,635.38,208.42,0.9069,630.04,208.12,0.9298,639.13,207.34,0.6826,624.51,206.42,0.7725,644.38,217.21,0.9883,615.64,218.63,0.9902,659.08,222.51,0.9568,600.94,230.43,0.9658,663.27,220.09,0.9307,602.4,233.42,0.9416,633.14,256.93,0.9893,614.37,256.77,0.9898,628.04,287.39,0.9563,604.25,288.0,0.96,619.59,311.09,0.8356,595.15,311.12,0.844
Moguls_Männer_Final_2_08,11,1,578.53,194.53,674.08,329.43,0.608,633.5,211.01,0.9696,635.75,208.26,0.8988,630.57,207.86,0.9337,638.84,207.71,0.6366,624.4,206.92,0.777,643.72,218.95,0.9894,616.36,218.19,0.9914,654.78,224.89,0.9583,602.36,229.63,0.9705,656.95,220.47,0.9257,601.15,231.97,0.9441,631.73,259.16,0.9915,612.92,257.07,0.9925,624.7,295.16,0.9706,600.32,290.99,0.974,616.33,325.5,0.8895,587.64,319.45,0.8961
Moguls_Männer_Final_2_08,12,1,575.09,196.53,676.53,342.32,0.5979,632.4,214.29,0.9544,635.15,211.34,0.8802,629.8,211.34,0.9057,638.51,210.2,0.6419,624.52,210.03,0.7214,644.03,221.83,0.9847,615.1,223.37,0.9859,655.65,226.68,0.9441,602.74,234.77,0.9489,653.19,220.72,0.9081,606.57,234.56,0.9144,630.01,268.57,0.9872,611.37,267.88,0.987,620.73,305.67,0.9571,601.08,304.83,0.9581,615.6,332.4,0.8525,596.49,330.52,0.854
Moguls_Männer_Final_2_08,13,1,572.87,198.57,671.38,341.52,0.7226,633.71,217.01,0.9695,636.45,214.29,0.9102,630.51,213.8,0.9611,640.07,214.46,0.5316,624.79,213.03,0.8555,641.92,227.04,0.9905,618.28,225.36,0.9975,648.68,237.21,0.9348,605.54,237.91,0.9898,650.77,232.76,0.9209,607.79,242.11,0.9788,630.56,266.64,0.9957,615.63,265.36,0.9979,623.95,294.38,0.9887,608.57,293.05,0.9937,610.32,318.19,0.9669,593.93,317.03,0.9786
Moguls_Männer_Final_2_08,14,1,575.08,203.96,668.63,339.59,0.7652,633.83,224.34,0.9593,636.41,221.62,0.8833,630.79,221.03,0.95,639.83,220.98,0.4759,625.37,219.16,0.8369,642.84,232.48,0.9889,617.5,230.34,0.9971,651.34,242.86,0.9324,605.54,243.11,0.9896,655.72,239.97,0.9179,608.52,247.84,0.9781,630.73,270.88,0.9954,614.65,269.43,0.9978,625.4,298.34,0.9871,607.24,296.89,0.993,610.05,320.38,0.9612,590.33,319.09,0.9754
Moguls_Männer_Final_2_08,15,1,583.23,210.06,669.43,336.48,0.8604,633.18,229.73,0.9563,635.74,227.34,0.8957,630.5,226.65,0.935,639.03,226.95,0.5741,625.48,225.16,0.7776,642.71,237.38,0.9928,617.13,236.07,0.9974,652.48,247.39,0.9688,605.06,250.27,0.9908,654.91,246.77,0.9593,600.84,261.86,0.982,629.94,271.51,0.997,614.29,270.42,0.9982,627.02,297.19,0.9903,613.7,296.13,0.9933,612.29,318.78,0.9681,601.22,317.91,0.976
Moguls_Männer_Final_2_08,16,1,586.8,215.77,665.01,330.64,0.8557,633.68,235.69,0.9678,636.21,233.18,0.9201,630.87,232.58,0.9557,639.29,232.74,0.6072,625.43,231.2,0.8376,641.6,243.05,0.9933,618.11,241.76,0.9979,650.48,253.03,0.9612,606.56,254.59,0.9904,649.37,256.62,0.9494,599.11,268.59,0.98,629.86,275.69,0.9961,615.43,274.68,0.9978,629.68,296.86,0.9873,616.19,295.89,0.9917,617.14,314.64,0.9632,606.38,314.03,0.9735
Moguls_Männer_Final_2_08,17,1,592.57,219.97,665.05,327.21,0.7671,633.68,237.34,0.9634,636.66,235.15,0.9314,631.41,234.29,0.9399,640.62,235.34,0.7154,626.94,232.94,0.7729,644.3,246.39,0.9933,618.99,242.87,0.9967,653.49,259.5,0.958,606.08,254.33,0.9798,652.1,259.85,0.9358,603.03,259.87,0.9595,633.65,277.17,0.9907,618.35,275.3,0.9936,631.09,289.29,0.9612,618.75,287.38,0.969,623.74,312.56,0.8942,618.04,310.39,0.909
Moguls_Männer_Final_2_08,18,1,587.06,221.51,660.13,328.06,0.7803,638.05,239.12,0.953,640.25,237.15,0.8288,635.96,236.37,0.9246,642.42,236.23,0.4991,630.09,234.17,0.8138,644.61,245.9,0.9772,620.21,241.48,0.9932,653.19,256.57,0.9133,602.4,246.17,0.9808,653.55,259.82,0.8885,588.82,250.48,0.9644,634.82,273.71,0.9852,619.89,271.95,0.9916,640.26,292.24,0.9624,624.85,290.02,0.9795,634.42,311.91,0.9107,622.46,312.02,0.9401
Moguls_Männer_Final_2_08,19,1,584.17,219.71,663.66,335.71,0.7882,639.37,236.11,0.9463,641.67,233.8,0.8673,636.99,232.91,0.9237,643.93,232.78,0.4837,630.93,230.24,0.7625,645.95,242.19,0.9866,621.7,237.4,0.9956,654.39,255.15,0.9395,604.45,243.03,0.9837,654.08,263.28,0.9227,592.95,247.03,0.9691,636.12,273.08,0.9916,621.98,271.31,0.9951,640.62,296.43,0.9685,631.91,294.8,0.9791,635.98,318.07,0.9005,633.72,316.41,0.9256
