video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Männer_Final_1 - 01,0,1,492.82,299.63,577.11,414.45,0.7303,531.92,320.73,0.922,534.25,317.99,0.8247,529.25,317.79,0.8063,538.87,316.6,0.6374,525.11,316.09,0.5718,545.19,328.79,0.9863,518.59,324.21,0.981,557.32,342.09,0.9653,503.73,332.01,0.9476,564.81,339.58,0.9427,500.87,334.13,0.9231,533.26,364.48,0.9881,516.46,361.7,0.9855,527.29,390.76,0.9534,510.37,386.95,0.9462,520.94,407.33,0.8365,503.03,401.96,0.8238
Moguls_Männer_Final_1 - 01,1,1,488.15,294.98,582.01,422.83,0.7012,526.9,314.89,0.9455,530.12,312.35,0.8945,524.72,311.85,0.8334,536.52,310.31,0.7643,522.18,309.24,0.5451,543.54,320.97,0.9917,515.91,319.13,0.9821,559.79,330.77,0.9772,499.66,327.75,0.9389,570.29,338.32,0.9565,495.75,332.42,0.9101,529.91,361.45,0.9915,512.96,359.59,0.9871,522.4,394.81,0.9626,506.05,393.06,0.947,512.35,411.06,0.8499,497.99,408.13,0.8176
Moguls_Männer_Final_1 - 01,2,1,481.66,291.83,582.21,428.85,0.8406,527.92,314.3,0.934,530.13,311.75,0.8207,525.22,311.34,0.8434,533.91,308.64,0.5985,519.54,307.82,0.6488,540.57,317.52,0.9892,511.58,316.44,0.9892,556.5,327.13,0.9682,497.29,326.21,0.9687,569.51,336.65,0.9459,491.21,332.03,0.9476,529.81,354.89,0.9948,512.48,353.43,0.9947,521.94,383.66,0.9845,506.24,380.91,0.9849,510.48,404.86,0.9479,500.04,400.76,0.949
Moguls_Männer_Final_1 - 01,3,1,472.27,289.17,579.02,435.09,0.8603,526.66,310.65,0.9555,528.95,307.85,0.8712,523.27,307.48,0.8913,533.43,305.65,0.6549,517.74,305.26,0.7094,539.93,317.67,0.9915,511.89,315.28,0.9923,552.16,329.1,0.9696,495.6,325.94,0.9746,562.52,335.46,0.9465,489.51,331.98,0.954,526.82,356.93,0.9958,510.01,354.11,0.996,515.8,389.57,0.9877,501.49,384.24,0.9886,497.86,416.33,0.9551,487.25,408.81,0.9578
Moguls_Männer_Final_1 - 01,4,1,464.53,288.84,572.12,436.61,0.8719,525.16,310.07,0.953,527.12,307.47,0.8292,521.8,306.84,0.9088,530.3,306.37,0.5461,515.47,305.53,0.7855,534.94,319.3,0.9875,509.16,317.53,0.9943,544.8,329.92,0.9502,493.28,329.77,0.9833,554.93,335.41,0.9221,484.68,335.3,0.9661,522.5,358.68,0.9949,507.05,356.17,0.9965,514.92,389.18,0.9858,501.72,384.0,0.9907,492.25,416.52,0.9528,483.88,410.22,0.9642
Moguls_Männer_Final_1 - 01,5,1,461.62,291.16,562.49,429.95,0.8752,521.91,312.62,0.9619,524.28,310.0,0.8774,518.91,309.33,0.9263,527.61,309.44,0.6351,512.9,308.31,0.8026,531.74,323.05,0.9892,506.15,321.5,0.9939,543.16,334.06,0.9538,490.18,333.96,0.9792,548.6,339.5,0.9245,480.79,341.39,0.9585,518.9,360.25,0.9939,503.23,358.08,0.9954,511.89,390.37,0.98,496.29,387.03,0.9853,495.45,411.35,0.9289,482.75,407.66,0.9414
Moguls_Männer_Final_1 - 01,6,1,462.08,297.01,552.67,420.91,0.8301,517.71,319.35,0.9665,520.54,316.89,0.907,514.84,315.98,0.9316,525.36,316.41,0.7054,510.15,314.98,0.7858,529.57,329.18,0.9893,504.46,327.3,0.9925,542.09,338.52,0.9543,488.45,337.9,0.9729,545.18,345.55,0.926,476.59,348.31,0.9501,515.69,362.37,0.991,500.35,360.24,0.9924,516.81,384.05,0.9711,500.85,380.98,0.9769,498.99,404.84,0.9058,487.09,402.59,0.918
Moguls_Männer_Final_1 - 01,7,1,467.73,301.54,549.19,412.86,0.8199,519.74,321.68,0.9753,522.35,318.96,0.9373,516.43,318.63,0.9659,525.74,318.39,0.6402,510.4,317.26,0.8633,529.58,329.47,0.9947,501.36,327.3,0.9983,539.01,341.61,0.9654,485.81,337.31,0.992,543.62,350.26,0.9509,480.71,345.77,0.9824,516.62,360.93,0.9943,499.42,359.7,0.997,514.76,375.59,0.9713,499.29,374.66,0.9824,498.08,395.32,0.9093,487.61,394.93,0.9357
Moguls_Männer_Final_1 - 01,8,1,471.76,300.82,550.3,408.76,0.8184,518.01,320.5,0.9742,521.08,317.77,0.9523,514.83,317.12,0.9526,525.5,317.02,0.7634,509.82,315.1,0.7766,531.51,328.7,0.9955,502.05,323.91,0.9978,542.08,343.08,0.9755,487.67,330.48,0.9873,539.33,350.0,0.9631,484.93,331.66,0.9763,517.64,359.29,0.9947,499.68,356.77,0.9963,516.83,373.92,0.976,501.78,371.58,0.9808,499.32,392.57,0.9232,492.21,390.03,0.9343
Moguls_Männer_Final_1 - 01,9,1,462.87,297.58,544.81,409.26,0.8429,518.14,315.9,0.9701,521.12,313.46,0.9148,515.39,312.62,0.9328,526.13,312.2,0.708,510.52,310.49,0.7648,531.28,325.3,0.9903,503.02,319.23,0.9924,540.87,340.1,0.9592,483.21,321.01,0.9725,535.26,345.41,0.9348,469.15,316.98,0.9531,516.9,358.78,0.991,499.55,355.48,0.9921,519.05,374.98,0.9736,502.64,371.46,0.9781,505.74,394.33,0.9251,494.52,392.19,0.9341
