video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Frauen_Final_1_09,8,5,618.42,244.72,687.49,364.13,0.8249,660.7,264.51,0.94,662.64,261.8,0.8218,657.93,261.53,0.9331,664.97,261.22,0.3762,651.04,260.1,0.8401,666.72,270.97,0.9844,641.15,269.77,0.9957,676.54,280.39,0.9094,627.87,279.67,0.9835,675.9,283.02,0.8892,631.44,286.17,0.9658,660.69,306.21,0.9879,644.31,306.19,0.9938,666.01,327.12,0.9452,648.87,327.09,0.9691,665.69,349.18,0.8488,653.35,349.78,0.8979
Moguls_Frauen_Final_1_09,9,5,620.01,242.54,692.58,368.04,0.7941,665.4,262.14,0.9484,667.01,259.16,0.826,662.35,259.31,0.9257,667.12,258.76,0.491,653.28,258.72,0.8358,668.71,272.22,0.9794,643.29,270.55,0.9898,678.87,282.9,0.9149,629.21,277.44,0.9659,682.96,286.45,0.8767,627.14,283.34,0.9404,663.98,307.14,0.9857,647.8,307.44,0.9896,668.34,337.52,0.9547,650.59,338.44,0.968,673.67,355.71,0.8643,653.36,355.84,0.8897
Moguls_Frauen_Final_1_09,10,5,619.47,240.58,703.84,387.01,0.7476,664.48,262.18,0.9649,666.68,259.08,0.894,661.26,259.25,0.9362,668.79,258.11,0.6342,653.53,258.29,0.82,671.87,272.23,0.9893,644.08,271.12,0.9913,682.13,284.18,0.9478,630.0,281.18,0.96,689.21,286.75,0.9065,624.73,287.81,0.9268,664.99,310.53,0.9922,647.46,310.47,0.9926,670.96,344.71,0.9799,651.99,341.96,0.9819,679.06,367.03,0.9401,657.52,361.39,0.9452
Moguls_Frauen_Final_1_09,11,5,624.97,239.83,710.86,389.56,0.7489,665.83,261.07,0.9652,668.36,258.32,0.8877,662.55,258.11,0.934,670.54,258.1,0.6217,654.96,257.45,0.8175,672.45,273.61,0.9892,646.39,271.67,0.9926,684.04,289.87,0.9452,635.13,285.33,0.9655,693.36,293.19,0.9096,640.06,288.97,0.9389,668.54,311.47,0.9924,653.65,312.04,0.9934,672.1,341.98,0.9845,667.24,343.01,0.9873,670.95,367.26,0.9589,674.61,368.61,0.9644
Moguls_Frauen_Final_1_09,12,5,626.83,241.03,714.16,393.56,0.7765,666.19,261.31,0.9695,668.84,258.7,0.8803,663.02,258.41,0.9506,671.06,259.39,0.5903,655.52,258.16,0.8779,672.86,276.93,0.9888,647.42,272.8,0.9956,686.53,295.46,0.9323,635.27,285.21,0.9803,697.99,298.25,0.8948,635.07,290.14,0.9596,669.61,313.79,0.9916,655.96,313.67,0.9945,672.26,342.68,0.9795,672.95,342.82,0.9876,672.66,370.56,0.9366,684.89,371.61,0.9551
Moguls_Frauen_Final_1_09,13,5,632.59,243.31,714.54,386.3,0.7453,665.99,263.55,0.9643,668.93,260.65,0.8814,662.93,260.58,0.9332,671.32,261.66,0.6132,655.04,260.93,0.8074,673.87,278.5,0.9877,646.49,276.48,0.9905,687.63,299.61,0.9411,638.39,290.21,0.961,699.49,305.06,0.9028,642.65,285.74,0.9323,671.97,315.07,0.9872,654.56,316.03,0.9889,677.15,344.2,0.9652,660.49,347.22,0.9706,683.76,361.41,0.9026,670.25,365.73,0.9119
Moguls_Frauen_Final_1_09,14,5,637.74,246.38,707.57,366.88,0.5144,666.66,267.03,0.9689,668.57,264.23,0.9051,663.53,264.15,0.9657,670.67,264.66,0.4789,655.99,263.55,0.8872,672.85,278.05,0.9905,647.11,275.07,0.997,683.61,296.95,0.9403,639.84,286.94,0.9877,699.31,309.36,0.9169,644.11,281.92,0.9731,667.9,310.99,0.9894,651.5,310.41,0.9944,666.59,332.37,0.947,648.26,332.26,0.9692,670.91,348.23,0.8443,650.54,348.9,0.8918
Moguls_Frauen_Final_1_09,15,5,631.26,247.71,693.27,355.1,0.5132,665.38,268.01,0.9462,666.49,265.11,0.8048,662.06,265.09,0.9481,667.47,264.49,0.3217,653.33,263.82,0.8939,670.25,275.42,0.9831,644.42,274.58,0.9954,679.43,288.15,0.8697,636.88,287.03,0.9802,676.07,283.24,0.8357,642.84,279.9,0.9568,665.42,311.17,0.982,648.1,311.27,0.9911,666.71,326.84,0.9263,644.69,327.35,0.9608,666.36,344.13,0.8134,643.22,345.72,0.8769
Moguls_Frauen_Final_1_09,16,5,623.03,244.28,687.82,357.38,0.5852,659.12,261.18,0.9428,661.3,258.12,0.8731,655.71,258.4,0.9315,664.49,258.23,0.5162,649.17,258.67,0.8024,669.1,269.97,0.9804,641.75,271.01,0.9917,679.19,279.73,0.8646,631.35,282.95,0.9534,675.14,281.75,0.8196,634.21,287.94,0.9101,663.35,305.94,0.973,645.27,306.29,0.9827,662.51,325.57,0.8966,639.46,325.82,0.9261,658.35,346.29,0.7722,638.04,347.3,0.8184
Moguls_Frauen_Final_1_09,17,5,625.85,238.4,698.8,362.4,0.6249,655.48,258.8,0.9743,658.27,255.59,0.9338,651.61,255.71,0.9394,663.14,253.81,0.7387,644.82,254.3,0.7661,670.23,264.57,0.9921,638.98,267.08,0.9901,686.44,269.12,0.9671,630.51,281.53,0.9571,703.96,267.32,0.9383,633.19,285.6,0.9258,662.16,304.95,0.9901,641.78,304.57,0.9885,656.6,332.44,0.9619,630.19,327.55,0.9575,652.35,354.41,0.8683,624.84,344.1,0.8604
Moguls_Frauen_Final_1_09,19,5,611.62,226.44,682.9,347.68,0.549,652.43,244.96,0.9573,654.49,241.42,0.8635,648.2,241.83,0.9625,656.73,241.13,0.3616,639.77,241.88,0.8958,661.22,254.22,0.9785,630.58,256.12,0.9952,670.89,268.43,0.8335,620.04,272.88,0.9804,670.01,267.22,0.7939,616.98,271.69,0.9542,654.22,293.44,0.9786,634.15,294.47,0.9902,656.52,314.61,0.9172,631.61,315.9,0.9589,646.86,333.23,0.7924,621.69,335.66,0.8716
Moguls_Frauen_Final_1_09,20,5,607.26,223.86,679.26,347.64,0.6351,649.37,244.6,0.9665,651.62,241.55,0.8953,645.82,241.67,0.963,654.56,241.1,0.4799,638.83,241.14,0.8896,657.89,252.71,0.9901,631.38,253.39,0.9976,667.69,263.86,0.9226,622.29,265.98,0.9888,668.1,264.39,0.9011,621.98,266.5,0.9748,650.35,290.67,0.9922,633.49,291.03,0.9964,646.14,311.18,0.9704,629.72,311.78,0.9845,639.24,333.38,0.9133,624.55,334.96,0.9453
Moguls_Frauen_Final_1_09,21,5,603.64,223.65,675.91,348.55,0.7359,645.71,245.76,0.9657,648.2,242.82,0.9035,642.53,242.88,0.9298,652.02,242.41,0.6613,636.71,242.59,0.7643,657.61,255.64,0.9858,630.43,255.76,0.9886,666.08,266.54,0.9398,619.17,268.07,0.9557,661.14,265.84,0.9056,616.35,269.41,0.9263,647.84,293.54,0.9836,630.51,292.37,0.9853,640.5,313.34,0.9549,623.19,311.1,0.9599,633.79,340.11,0.8773,619.25,336.8,0.8856
