video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Frauen_Final_1_04,3,2,597.81,241.03,647.56,362.31,0.7181,624.99,262.09,0.9213,628.18,259.41,0.8599,622.57,258.75,0.8553,632.44,258.05,0.6233,617.81,256.18,0.6043,635.19,267.36,0.9857,610.24,265.36,0.9871,641.0,282.82,0.933,604.98,280.48,0.9253,637.36,292.3,0.9025,610.75,292.04,0.888,627.6,298.87,0.9888,611.35,298.28,0.9893,630.85,320.35,0.9764,613.98,319.59,0.9749,633.92,341.57,0.9469,619.77,340.3,0.9434
Moguls_Frauen_Final_1_04,4,2,599.44,239.91,647.31,356.4,0.6934,625.93,262.14,0.9113,629.65,259.62,0.8796,624.01,258.58,0.8228,634.23,259.37,0.6736,619.17,256.56,0.463,634.74,269.24,0.9831,611.43,265.93,0.9771,641.68,284.57,0.9467,603.22,278.84,0.8776,639.78,292.66,0.9218,601.06,287.05,0.8447,625.83,298.75,0.9892,610.69,297.52,0.9865,627.39,321.37,0.9816,610.18,320.17,0.9728,637.88,341.56,0.9634,620.12,339.95,0.9503
Moguls_Frauen_Final_1_04,5,2,596.52,241.29,649.01,368.09,0.668,629.65,261.86,0.9421,633.37,259.41,0.861,627.47,258.21,0.9229,637.14,261.39,0.504,620.99,257.83,0.7758,635.34,274.98,0.9836,610.11,271.18,0.9924,640.09,290.82,0.9018,597.9,286.7,0.9591,639.43,293.98,0.8725,600.23,296.6,0.9269,627.85,307.75,0.9898,611.58,306.68,0.9929,629.65,331.58,0.9783,613.93,330.5,0.9826,639.29,352.12,0.9538,625.88,350.77,0.9597
Moguls_Frauen_Final_1_04,6,2,598.05,244.56,651.26,371.93,0.7896,630.37,267.02,0.9557,633.58,264.2,0.8835,627.8,263.68,0.926,637.29,263.37,0.6268,621.19,261.71,0.7891,639.47,276.83,0.9812,610.5,274.89,0.9867,645.97,292.75,0.9159,600.61,291.67,0.9451,645.98,302.99,0.8703,606.57,310.86,0.9065,630.95,307.48,0.981,612.53,307.29,0.9832,636.58,331.26,0.9553,615.94,329.88,0.9624,640.75,354.61,0.8931,622.97,353.04,0.9053
Moguls_Frauen_Final_1_04,7,2,599.73,249.18,649.11,365.59,0.5971,630.06,270.76,0.9472,633.62,267.97,0.8773,627.39,267.26,0.9301,637.62,268.91,0.5299,621.08,266.94,0.7869,638.25,281.31,0.9863,610.84,281.12,0.9926,646.17,295.95,0.9235,602.29,301.04,0.9634,648.35,301.16,0.8963,606.64,316.21,0.9347,631.76,313.17,0.9877,614.28,313.69,0.9909,633.35,331.9,0.9633,618.58,332.39,0.97,636.75,346.38,0.9225,626.18,346.93,0.932
Moguls_Frauen_Final_1_04,8,2,597.8,254.72,642.01,358.61,0.5821,628.72,277.92,0.9251,631.94,274.74,0.7144,625.7,274.15,0.9401,634.83,274.3,0.2183,619.13,272.47,0.9041,630.33,285.72,0.9553,611.32,284.42,0.9934,628.9,305.08,0.6323,604.89,305.26,0.9736,629.45,318.04,0.621,607.76,323.09,0.9406,623.04,315.07,0.9591,610.66,315.39,0.9851,629.5,331.11,0.902,620.53,331.62,0.963,623.34,343.99,0.8468,616.57,344.81,0.9232
Moguls_Frauen_Final_1_04,9,2,593.95,257.2,637.21,358.07,0.5082,626.54,278.36,0.9295,629.26,275.82,0.8055,623.92,275.19,0.9137,632.29,275.12,0.4216,618.25,273.34,0.8031,631.71,284.36,0.9749,609.64,283.09,0.9904,633.39,297.91,0.8395,598.68,300.01,0.9575,631.69,300.26,0.8017,600.99,314.03,0.9205,621.35,312.2,0.9661,607.02,311.89,0.9793,626.52,329.39,0.892,613.37,329.19,0.9292,618.62,345.16,0.7773,607.82,344.93,0.8299
Moguls_Frauen_Final_1_04,10,2,587.96,254.89,636.08,366.89,0.4408,623.06,278.19,0.8821,625.93,274.56,0.6634,619.66,274.57,0.8881,630.42,272.07,0.2118,613.7,272.06,0.8013,631.38,280.69,0.9408,606.19,281.98,0.9893,633.62,295.03,0.7163,595.08,300.81,0.9725,626.3,294.86,0.7169,599.77,309.96,0.9449,624.0,316.87,0.961,607.86,317.59,0.9838,623.98,340.86,0.8797,609.87,341.53,0.9458,610.91,357.15,0.72,602.38,358.41,0.8358
Moguls_Frauen_Final_1_04,11,2,581.44,249.68,635.75,376.96,0.4183,618.32,271.72,0.8978,621.45,268.41,0.755,615.43,268.09,0.8774,626.41,266.11,0.3283,609.95,265.13,0.7107,627.22,275.57,0.956,601.04,274.75,0.9861,627.35,295.84,0.8185,591.97,295.36,0.9591,619.79,307.25,0.8028,601.33,309.07,0.9286,617.96,313.46,0.9761,600.1,313.27,0.9868,618.73,342.39,0.9458,596.52,342.32,0.9671,611.94,367.79,0.8705,589.35,368.13,0.9098
Moguls_Frauen_Final_1_04,12,2,576.11,245.01,634.54,383.44,0.5785,613.04,264.52,0.9362,616.34,260.77,0.8331,609.23,260.81,0.9255,621.66,258.45,0.3969,603.3,258.58,0.7919,623.27,268.99,0.9713,598.2,269.06,0.993,626.24,289.94,0.8398,593.16,289.7,0.975,618.8,309.48,0.8264,596.93,310.14,0.9523,614.5,305.83,0.9831,597.41,305.72,0.9921,613.97,331.55,0.9614,591.8,331.37,0.9798,608.08,355.4,0.9165,585.18,355.84,0.9482
Moguls_Frauen_Final_1_04,13,2,577.25,240.84,628.2,360.0,0.6928,610.09,259.98,0.9429,612.94,256.98,0.868,607.0,256.9,0.9325,617.18,255.51,0.5154,601.92,255.15,0.8152,620.16,264.18,0.9821,595.46,265.44,0.9946,626.34,277.01,0.8512,586.81,284.3,0.968,628.48,282.72,0.8092,585.78,301.61,0.9327,614.55,290.41,0.9856,599.4,290.97,0.9926,613.92,304.26,0.9731,599.45,304.61,0.9843,607.09,329.51,0.9572,598.15,330.12,0.9708
Moguls_Frauen_Final_1_04,14,2,572.52,237.77,629.04,369.16,0.482,607.62,260.46,0.9618,610.7,257.32,0.8878,603.96,257.23,0.9514,615.04,255.92,0.565,597.01,255.69,0.8476,619.13,266.94,0.9647,589.9,268.98,0.9884,628.61,275.51,0.8128,578.7,286.92,0.953,635.65,277.59,0.7582,586.85,297.4,0.9107,609.8,300.64,0.9678,591.41,300.97,0.9806,606.71,329.75,0.9331,589.25,329.22,0.9619,591.75,352.49,0.8607,581.0,351.61,0.9025
Moguls_Frauen_Final_1_04,15,2,571.99,237.72,631.8,373.92,0.76,604.1,260.22,0.966,607.1,257.33,0.9132,600.53,257.08,0.9416,611.75,256.53,0.6727,594.02,256.11,0.8022,617.03,268.69,0.9824,589.33,270.11,0.9887,628.07,279.52,0.9071,579.33,287.99,0.9488,631.25,284.52,0.8598,583.65,302.1,0.9096,609.73,301.88,0.9845,592.63,301.65,0.9871,603.01,331.63,0.9672,588.45,331.24,0.9745,587.52,356.09,0.9195,579.5,355.58,0.9326
Moguls_Frauen_Final_1_04,16,2,572.8,240.56,629.84,368.05,0.6466,602.19,261.92,0.9518,604.97,259.03,0.9054,599.07,259.09,0.9307,609.43,258.95,0.6187,594.19,258.98,0.7661,614.32,270.16,0.9878,587.71,271.21,0.9945,624.43,285.15,0.9188,579.3,290.1,0.9665,625.99,293.43,0.884,578.66,304.65,0.9335,606.64,301.13,0.9867,590.43,301.23,0.9913,598.8,324.0,0.9584,586.46,324.05,0.9688,590.67,349.5,0.9007,585.91,350.1,0.9193
Moguls_Frauen_Final_1_04,17,2,563.35,245.65,624.47,380.9,0.4319,597.52,271.41,0.9609,600.64,268.89,0.8951,594.41,268.31,0.9365,605.62,268.22,0.6436,589.75,267.14,0.8016,608.45,281.19,0.9761,584.99,279.94,0.9884,613.69,291.81,0.8813,574.81,294.7,0.9525,611.84,294.44,0.8306,573.87,307.55,0.9141,597.58,316.3,0.9773,583.14,314.88,0.9838,597.63,350.23,0.9451,586.1,347.89,0.9627,583.38,370.79,0.8694,576.97,369.95,0.8977
Moguls_Frauen_Final_1_04,18,2,561.45,251.19,621.15,382.73,0.7102,594.36,280.73,0.9494,598.31,277.34,0.8981,591.5,276.78,0.9224,604.86,275.44,0.5803,587.33,274.01,0.7139,607.66,285.9,0.9798,582.87,284.63,0.9928,614.69,297.18,0.8943,573.64,299.26,0.9675,609.56,300.52,0.8821,569.93,316.46,0.9448,598.34,324.02,0.9834,583.51,322.78,0.9902,589.32,348.44,0.9555,579.63,346.64,0.969,589.01,367.57,0.8865,587.11,365.44,0.9118
Moguls_Frauen_Final_1_04,19,2,559.63,257.46,616.29,381.54,0.6598,595.54,286.9,0.9452,599.23,283.24,0.8443,591.82,282.83,0.9384,604.51,281.72,0.405,586.25,280.51,0.8358,605.74,294.46,0.9741,580.81,292.39,0.9945,607.64,313.74,0.8176,570.05,309.75,0.9782,604.55,323.32,0.7998,567.51,321.65,0.9563,596.46,331.41,0.9782,581.41,330.73,0.9903,599.62,353.72,0.9313,592.89,353.07,0.9671,584.32,367.39,0.8384,584.82,366.4,0.9034
Moguls_Frauen_Final_1_04,20,2,561.18,264.33,611.21,370.1,0.6733,596.18,289.79,0.9543,599.9,287.02,0.8801,593.45,286.1,0.9322,604.74,286.45,0.5511,588.66,283.9,0.8028,604.35,296.75,0.9872,580.69,293.82,0.9945,608.19,312.64,0.9138,569.53,310.87,0.9711,608.36,319.18,0.8857,572.96,327.44,0.9454,593.46,325.54,0.9805,578.44,324.68,0.9874,604.57,343.9,0.9234,595.63,343.02,0.9475,596.25,357.83,0.8109,593.79,356.22,0.8516
Moguls_Frauen_Final_1_04,21,2,570.75,269.55,619.14,372.14,0.5638,596.39,295.29,0.9322,600.36,291.91,0.8834,593.19,291.37,0.8763,606.15,290.97,0.643,588.51,289.35,0.642,606.18,302.04,0.9814,585.26,300.64,0.9823,611.02,318.68,0.898,585.98,318.93,0.8821,615.81,328.94,0.8574,598.02,329.7,0.8312,601.28,333.43,0.9608,587.89,333.26,0.962,604.15,346.27,0.8872,595.21,345.92,0.886,599.34,357.48,0.7801,595.05,356.45,0.7805
Moguls_Frauen_Final_1_04,22,2,575.42,270.16,623.25,372.03,0.5519,598.78,294.88,0.9457,602.6,291.4,0.8954,595.35,291.06,0.9211,607.9,290.35,0.6068,590.01,289.25,0.7637,608.37,301.63,0.9775,586.36,301.15,0.9868,613.06,319.5,0.8475,588.61,320.95,0.9115,615.63,331.15,0.7892,600.35,332.09,0.8476,605.44,332.71,0.9308,591.34,333.1,0.9488,608.99,342.18,0.77,598.05,342.28,0.8156,604.59,354.83,0.6143,600.11,354.62,0.6657
Moguls_Frauen_Final_1_04,23,2,577.49,267.11,627.71,374.95,0.4624,601.62,289.49,0.9349,605.13,286.25,0.8835,598.56,285.82,0.8971,610.12,284.18,0.5953,593.5,282.95,0.6835,611.45,293.29,0.9785,589.06,293.06,0.9862,616.86,309.9,0.8833,587.37,312.34,0.9176,619.62,325.01,0.8342,589.75,330.05,0.862,609.08,324.71,0.9635,594.94,325.19,0.9709,612.97,345.0,0.8771,601.48,345.2,0.8934,612.74,359.81,0.7476,604.84,359.63,0.7714
Moguls_Frauen_Final_1_04,25,2,581.31,259.3,635.65,376.56,0.5303,603.35,278.72,0.9326,607.01,275.73,0.8953,600.63,275.49,0.8661,612.5,275.27,0.7029,596.45,274.72,0.5782,615.5,285.89,0.9871,592.1,286.32,0.9873,622.01,301.73,0.937,587.99,304.02,0.917,623.13,312.3,0.9034,588.88,318.04,0.8749,612.81,316.04,0.9875,597.78,316.61,0.9875,616.36,336.51,0.9733,601.15,336.66,0.9699,625.38,355.71,0.9438,611.9,355.23,0.9373
Moguls_Frauen_Final_1_04,26,2,584.94,256.83,639.27,373.64,0.437,605.37,278.1,0.9314,608.99,274.88,0.8975,602.56,274.67,0.8802,614.79,273.57,0.6716,598.33,272.95,0.6,617.93,284.29,0.9753,594.56,284.19,0.9793,624.29,302.49,0.8488,592.39,303.49,0.8484,624.54,313.85,0.7786,595.24,316.52,0.7686,615.0,315.65,0.9583,600.0,315.98,0.9629,621.16,333.88,0.9079,605.2,333.86,0.9095,627.68,357.71,0.8567,615.07,357.11,0.8562
Moguls_Frauen_Final_1_04,27,2,585.63,255.82,644.33,382.34,0.6622,606.17,277.54,0.9478,610.06,274.19,0.9248,603.11,274.15,0.8847,616.31,273.69,0.7338,598.22,273.9,0.5365,620.91,285.16,0.9899,593.37,287.26,0.9878,630.7,301.64,0.9642,589.32,307.42,0.9307,630.65,308.55,0.9459,593.74,317.4,0.905,619.2,320.02,0.9926,601.64,321.42,0.9916,622.2,342.88,0.9848,606.43,343.85,0.98,632.72,365.06,0.966,620.32,365.6,0.9578
Moguls_Frauen_Final_1_04,28,2,587.46,256.18,647.98,386.98,0.7225,607.46,277.67,0.9451,611.51,274.49,0.9371,604.89,274.22,0.853,618.04,274.85,0.8125,600.78,274.47,0.4242,622.98,288.25,0.992,596.32,289.51,0.9844,633.59,305.83,0.9757,592.81,309.86,0.8962,633.83,315.92,0.9587,593.39,322.14,0.8688,620.56,325.51,0.9941,603.37,326.42,0.9911,623.33,351.62,0.9873,606.24,352.17,0.9776,636.68,372.53,0.9689,619.66,372.43,0.9522
Moguls_Frauen_Final_1_04,29,2,588.68,258.88,647.66,387.33,0.6874,608.03,283.26,0.9265,611.82,279.95,0.9194,605.41,279.89,0.8178,617.9,278.58,0.7774,601.31,278.58,0.3803,622.91,289.57,0.9879,596.69,290.38,0.9763,633.36,306.71,0.965,592.42,306.62,0.8592,636.74,320.91,0.9426,592.3,314.64,0.8312,620.22,324.3,0.9921,603.73,325.16,0.9883,621.63,349.21,0.9861,606.08,349.85,0.9758,634.18,369.37,0.9705,619.55,369.46,0.9548
Moguls_Frauen_Final_1_04,30,2,590.11,262.86,646.47,385.68,0.5901,609.35,286.36,0.944,613.02,283.24,0.9383,606.62,283.11,0.8655,619.39,282.64,0.8143,603.01,282.33,0.4737,625.37,294.45,0.9893,599.24,294.25,0.9835,636.37,309.53,0.9567,593.43,309.05,0.8792,639.04,321.61,0.9271,592.25,319.87,0.8356,620.9,327.76,0.9841,604.63,327.59,0.9798,619.87,348.72,0.9546,604.48,348.21,0.934,625.03,366.01,0.8912,613.07,364.85,0.8578
Moguls_Frauen_Final_1_04,31,2,581.62,265.52,635.28,381.94,0.6557,609.3,287.35,0.9393,612.47,284.59,0.8829,606.62,284.28,0.9124,617.34,283.85,0.5907,602.36,283.1,0.7197,620.03,293.66,0.9762,599.1,292.23,0.991,624.99,304.39,0.8538,589.83,301.9,0.9531,619.66,305.59,0.8229,582.14,308.7,0.9173,613.42,323.08,0.9768,600.24,322.07,0.986,613.75,343.49,0.9473,598.96,341.98,0.9636,617.53,362.23,0.8971,603.81,360.26,0.9199
Moguls_Frauen_Final_1_04,32,2,576.38,265.69,629.28,379.96,0.7586,608.54,286.05,0.9523,611.7,283.3,0.8847,605.88,282.97,0.9393,616.98,282.84,0.5564,602.12,281.8,0.8227,620.58,293.68,0.9855,596.12,291.21,0.9965,624.66,308.95,0.89,583.49,304.37,0.9834,620.86,317.45,0.8619,587.02,318.47,0.9633,612.27,323.85,0.9872,596.79,322.36,0.994,614.25,344.01,0.9597,597.11,342.03,0.9789,607.39,363.76,0.9049,595.88,361.35,0.94
Moguls_Frauen_Final_1_04,33,2,572.28,261.83,630.06,387.97,0.7097,606.94,283.01,0.9437,610.12,279.72,0.8738,603.82,279.64,0.9252,615.92,277.25,0.5325,599.74,276.91,0.777,620.61,287.12,0.9797,593.61,286.12,0.9948,623.54,304.01,0.8713,582.15,302.6,0.9775,616.66,314.57,0.8477,587.57,319.13,0.9544,613.16,323.36,0.983,596.44,322.62,0.9917,610.94,349.36,0.9469,596.73,348.19,0.9707,599.85,371.93,0.863,594.56,370.5,0.9098
Moguls_Frauen_Final_1_04,34,2,567.56,255.73,631.74,399.77,0.7337,605.29,275.06,0.9677,608.87,272.16,0.9113,602.3,271.82,0.9397,614.24,271.01,0.683,597.31,270.18,0.7952,617.32,285.25,0.982,589.85,284.09,0.9903,618.7,304.02,0.9175,578.7,303.93,0.9605,612.09,315.81,0.8817,584.57,321.74,0.9306,606.3,326.61,0.9778,588.91,325.66,0.9828,602.88,360.27,0.9321,589.85,358.61,0.9489,594.35,388.04,0.8029,587.98,386.64,0.8347
Moguls_Frauen_Final_1_04,35,2,575.31,249.9,635.4,380.11,0.5351,603.73,268.82,0.9656,606.88,266.27,0.9206,600.47,265.81,0.9314,612.57,265.28,0.7368,595.41,264.67,0.7643,618.47,274.59,0.9873,589.6,276.61,0.9881,629.57,282.24,0.9405,579.1,294.45,0.9475,637.76,283.12,0.8979,583.86,303.31,0.9066,611.32,304.23,0.986,593.3,304.17,0.9864,608.34,331.6,0.9631,590.56,328.98,0.9652,595.83,353.86,0.8976,585.6,349.64,0.9011
Moguls_Frauen_Final_1_04,36,2,576.09,244.28,634.98,368.27,0.6703,604.97,261.79,0.9688,607.94,258.46,0.9232,600.89,258.69,0.9629,612.71,258.15,0.5743,595.19,258.61,0.8595,616.75,269.4,0.9887,590.87,270.86,0.9971,625.34,281.29,0.9164,582.76,287.3,0.9859,629.87,287.12,0.899,582.25,300.07,0.9704,610.39,301.81,0.9911,594.16,302.02,0.9958,606.05,326.83,0.9737,590.05,326.8,0.9858,593.87,349.62,0.9339,581.03,350.1,0.9583
Moguls_Frauen_Final_1_04,37,2,566.18,240.16,629.53,371.32,0.6478,603.51,258.37,0.9671,606.71,255.94,0.9024,600.35,255.3,0.9466,611.57,256.55,0.6473,595.05,255.18,0.8309,615.22,270.69,0.9815,590.47,270.03,0.9926,622.72,283.23,0.9027,578.14,286.83,0.9709,624.73,288.59,0.8612,580.82,301.17,0.943,607.25,305.79,0.987,591.49,304.99,0.9916,603.81,334.47,0.9683,588.24,335.19,0.9808,584.4,355.62,0.9173,573.4,358.94,0.9405
Moguls_Frauen_Final_1_04,38,2,559.55,238.01,626.59,373.52,0.6751,603.79,257.4,0.969,607.07,254.9,0.9004,600.33,254.2,0.9588,611.86,255.97,0.5979,594.19,254.46,0.864,616.08,271.24,0.972,589.36,270.48,0.9926,624.15,284.92,0.8372,577.22,288.83,0.9708,622.85,291.99,0.7869,577.5,307.76,0.9381,606.5,306.62,0.9791,589.49,305.35,0.989,601.76,334.44,0.9525,583.81,334.51,0.9766,579.31,356.69,0.8924,566.88,360.08,0.9314
Moguls_Frauen_Final_1_04,39,2,557.1,238.02,625.43,373.66,0.6371,602.85,257.22,0.9698,606.09,254.85,0.9122,599.73,254.09,0.9499,610.68,256.3,0.6675,593.95,254.69,0.8331,615.44,272.72,0.9814,587.79,271.53,0.9916,624.45,288.61,0.8987,575.64,289.24,0.9639,617.34,303.5,0.8549,571.11,310.32,0.9318,602.71,307.62,0.9774,586.1,305.85,0.9843,597.83,334.58,0.9351,584.56,332.79,0.9573,578.92,358.18,0.8288,574.52,357.88,0.8678
Moguls_Frauen_Final_1_04,40,2,558.13,240.24,624.49,368.59,0.7536,603.55,261.32,0.9679,606.72,258.76,0.9007,600.35,257.82,0.9526,610.66,260.24,0.6106,593.92,258.42,0.846,613.63,277.27,0.9759,585.55,276.74,0.9897,624.13,290.1,0.8767,572.03,296.92,0.9586,617.79,295.12,0.8295,568.49,323.01,0.9211,596.76,316.59,0.961,579.04,315.41,0.9732,600.79,341.47,0.8574,583.17,340.14,0.9049,581.97,353.16,0.6644,569.78,353.05,0.7279
Moguls_Frauen_Final_1_04,41,2,560.66,243.21,625.93,366.73,0.6136,605.27,266.07,0.9465,608.73,262.8,0.8524,601.79,262.52,0.9422,614.08,262.79,0.3942,595.98,261.78,0.8276,616.79,275.15,0.9707,588.75,273.13,0.994,621.35,294.98,0.8252,576.11,290.94,0.98,618.65,312.58,0.8001,578.09,310.97,0.9564,609.66,309.69,0.9722,590.83,308.53,0.9879,607.81,331.02,0.898,582.38,329.57,0.9494,602.21,351.9,0.7707,577.56,350.62,0.8576
Moguls_Frauen_Final_1_04,42,2,569.88,245.92,628.62,355.27,0.6151,606.27,266.3,0.9586,609.79,263.71,0.929,603.61,263.11,0.9251,614.7,264.22,0.747,598.96,262.49,0.7245,619.65,276.42,0.9913,590.45,273.43,0.9939,626.88,295.08,0.9382,578.54,288.01,0.9534,622.0,307.13,0.8924,580.16,300.27,0.9098,610.24,304.44,0.9805,591.87,303.12,0.984,612.99,312.95,0.928,594.76,311.51,0.9334,607.39,335.1,0.8383,598.45,333.2,0.8433
Moguls_Frauen_Final_1_04,43,2,576.78,244.74,633.35,350.24,0.4556,609.44,268.77,0.9292,613.79,265.79,0.8671,606.74,264.71,0.8791,619.11,265.65,0.6355,601.43,262.51,0.6982,620.05,276.15,0.9857,591.67,273.32,0.9864,626.03,294.47,0.9088,589.48,293.06,0.8974,621.6,303.15,0.8584,607.52,306.13,0.8361,611.49,302.59,0.9702,593.04,301.97,0.9709,616.28,313.39,0.9166,602.09,312.64,0.9145,613.01,328.82,0.8358,611.01,327.46,0.8314
Moguls_Frauen_Final_1_04,44,2,579.58,240.21,638.47,351.86,0.4682,612.13,262.18,0.9468,616.38,259.2,0.8989,609.44,258.15,0.8923,622.16,259.04,0.6843,604.72,256.02,0.6784,621.84,269.67,0.9898,597.04,266.55,0.9889,626.49,290.16,0.945,595.59,288.32,0.9192,626.97,301.3,0.9129,614.14,303.52,0.8748,612.97,297.09,0.9754,596.79,296.31,0.9739,620.72,314.17,0.91,610.49,313.32,0.9018,615.55,329.5,0.7834,615.39,327.86,0.7714
Moguls_Frauen_Final_1_04,45,2,579.89,233.71,647.58,365.97,0.448,616.21,254.37,0.9327,619.98,250.9,0.8801,613.01,250.44,0.8824,624.82,250.43,0.5801,606.44,249.19,0.611,625.73,263.6,0.9773,599.13,263.94,0.9784,631.62,286.03,0.9198,598.03,288.47,0.9006,629.84,304.64,0.8944,609.3,306.91,0.8666,623.84,303.5,0.9746,606.53,304.72,0.9744,625.52,329.77,0.9337,613.04,330.95,0.9269,630.51,352.35,0.8486,622.91,353.51,0.8383
Moguls_Frauen_Final_1_04,46,2,584.67,228.84,643.51,343.17,0.4688,617.19,249.34,0.9451,621.22,246.67,0.9142,614.77,245.46,0.9037,625.91,245.64,0.694,609.62,242.01,0.6488,625.72,255.76,0.9859,601.88,248.57,0.9892,628.95,278.15,0.9181,589.4,259.73,0.9231,634.95,302.73,0.8612,581.77,273.52,0.8657,615.6,277.8,0.9822,601.03,275.16,0.9844,620.7,292.75,0.9604,608.19,290.2,0.9601,624.54,312.07,0.9282,615.96,308.53,0.9253
Moguls_Frauen_Final_1_04,47,2,586.6,226.9,641.42,332.88,0.4684,617.2,249.34,0.9451,621.22,246.67,0.9141,614.77,245.46,0.9038,625.91,245.64,0.6934,609.62,242.0,0.649,625.71,255.76,0.9859,601.88,248.55,0.9892,628.93,278.13,0.9178,589.36,259.67,0.9232,634.95,302.68,0.8609,581.68,273.41,0.8659,615.59,277.78,0.9822,601.03,275.14,0.9844,620.7,292.75,0.9604,608.2,290.19,0.9602,624.55,312.05,0.9283,615.95,308.51,0.9255
Moguls_Frauen_Final_1_04,48,2,586.77,222.12,644.75,333.62,0.4849,618.9,244.12,0.9478,622.92,241.23,0.9217,616.32,240.3,0.908,628.47,240.07,0.7074,611.45,237.55,0.6387,631.02,250.77,0.9852,604.34,246.78,0.989,636.19,270.21,0.9119,594.57,261.83,0.9171,633.8,283.82,0.8602,588.7,275.42,0.8593,621.89,280.35,0.98,604.95,278.7,0.9825,627.7,298.57,0.9487,609.14,296.68,0.9488,631.47,322.42,0.9037,616.57,319.72,0.9018
Moguls_Frauen_Final_1_04,49,2,582.88,218.67,649.21,344.19,0.5122,620.02,241.0,0.9578,624.27,238.29,0.9139,617.62,238.06,0.9102,629.81,236.81,0.7379,611.99,235.36,0.704,631.94,251.07,0.9877,601.71,247.13,0.9836,639.59,273.1,0.9428,588.33,258.15,0.9135,636.19,293.08,0.8933,583.91,274.93,0.8618,624.26,283.76,0.9889,606.21,283.8,0.9868,627.77,309.92,0.9788,613.19,312.42,0.9758,642.69,325.32,0.9562,634.65,330.88,0.9531
Moguls_Frauen_Final_1_04,50,2,581.46,216.94,653.81,350.96,0.7687,621.81,240.9,0.9566,625.81,237.9,0.9084,619.18,237.55,0.9237,630.63,236.29,0.7099,612.87,234.69,0.7595,631.91,251.02,0.984,602.75,245.9,0.9833,638.23,268.26,0.917,587.43,251.79,0.9119,636.45,280.3,0.8454,578.2,260.29,0.8492,624.56,284.52,0.9859,606.86,283.66,0.9853,631.39,315.04,0.9729,614.83,314.02,0.9729,647.63,332.22,0.9411,634.77,332.45,0.9423
