video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Männer_Final_2_06,0,1,720.83,255.23,838.99,392.59,0.8276,769.08,283.69,0.9703,772.34,279.88,0.9265,765.38,280.85,0.9196,778.04,276.26,0.7568,758.24,278.06,0.7145,785.6,288.24,0.9949,750.51,289.83,0.9917,805.01,306.34,0.9802,736.1,300.89,0.9622,814.94,322.15,0.9598,729.32,307.54,0.9391,789.72,323.2,0.9967,767.47,326.42,0.9957,800.74,351.55,0.9916,772.7,358.0,0.9895,821.97,370.11,0.9733,791.0,377.93,0.9698
Moguls_Männer_Final_2_06,1,1,712.5,257.28,829.57,393.32,0.7676,768.79,283.41,0.9678,772.3,279.83,0.8922,765.44,280.65,0.9353,777.34,277.21,0.6371,757.9,278.4,0.7943,783.2,288.42,0.9903,749.58,292.15,0.9944,802.96,306.74,0.9596,736.55,308.37,0.9795,814.57,323.43,0.9333,722.88,317.42,0.9611,786.5,324.12,0.9947,764.93,328.1,0.9959,795.42,343.48,0.9869,766.16,352.12,0.9902,813.08,361.99,0.9648,783.75,375.04,0.971
Moguls_Männer_Final_2_06,2,1,705.49,256.6,829.69,400.91,0.8646,768.08,281.41,0.9719,771.71,277.78,0.8948,764.77,279.09,0.9506,776.82,275.13,0.611,757.63,277.22,0.833,781.41,285.2,0.9878,750.53,290.68,0.9955,802.09,297.9,0.9433,733.56,305.86,0.9838,816.09,305.99,0.9158,715.9,317.91,0.967,784.52,320.84,0.9944,765.18,325.64,0.9966,786.38,336.98,0.9891,762.55,349.14,0.9935,804.19,358.67,0.9741,780.61,378.13,0.9814
Moguls_Männer_Final_2_06,3,1,703.53,253.37,830.44,400.99,0.8191,767.74,280.98,0.9714,770.68,277.45,0.9029,763.61,278.03,0.9403,776.51,273.67,0.6498,756.4,275.22,0.7966,784.36,283.08,0.9914,750.12,286.51,0.995,802.59,291.56,0.9632,730.92,301.87,0.982,816.77,294.2,0.939,717.08,319.25,0.9655,785.87,320.21,0.9959,764.44,322.61,0.9969,791.43,345.45,0.9901,765.28,349.29,0.9927,794.08,367.09,0.9711,767.88,373.71,0.9765
Moguls_Männer_Final_2_06,4,1,700.42,250.68,832.66,405.51,0.8151,766.11,278.9,0.9485,769.01,275.56,0.8106,762.95,276.75,0.9035,774.23,271.53,0.5069,756.64,273.97,0.749,780.43,276.78,0.9854,750.34,285.58,0.9945,803.35,280.32,0.9527,731.33,302.94,0.9868,813.88,281.59,0.9327,719.21,321.68,0.9743,783.23,314.56,0.9968,763.97,320.5,0.9981,784.89,336.91,0.9936,760.08,354.71,0.9963,785.62,358.15,0.9821,760.35,387.27,0.9871
Moguls_Männer_Final_2_06,5,1,696.92,249.05,833.3,411.41,0.8878,764.02,278.73,0.904,766.02,275.22,0.759,760.74,275.37,0.8117,770.08,271.58,0.5188,754.91,272.65,0.6187,778.92,277.94,0.9775,748.65,284.6,0.9848,797.02,279.63,0.9505,733.94,299.65,0.9682,805.73,280.14,0.9315,725.17,318.95,0.9476,782.47,331.52,0.9927,762.1,334.7,0.9939,784.45,365.74,0.9685,756.56,369.53,0.9736,778.23,393.2,0.8768,749.94,397.21,0.888
Moguls_Männer_Final_2_06,6,1,693.81,250.03,827.67,413.86,0.7697,759.96,276.71,0.5423,760.46,273.38,0.3413,759.02,273.41,0.3859,759.27,271.26,0.3618,758.39,271.57,0.4192,761.2,283.42,0.9028,756.88,284.1,0.932,747.45,299.61,0.7855,739.29,299.75,0.8485,738.51,306.28,0.6945,728.35,310.85,0.7739,772.94,330.55,0.9725,770.52,331.15,0.977,764.43,362.6,0.9603,765.99,363.17,0.9672,759.42,392.09,0.9217,762.2,392.85,0.9324
Moguls_Männer_Final_2_06,7,1,698.14,254.22,821.61,410.09,0.7815,756.13,280.74,0.4822,756.41,277.56,0.3535,755.53,277.45,0.258,756.09,277.24,0.5308,759.63,277.09,0.3586,754.74,292.55,0.9448,767.0,289.71,0.9223,744.96,300.29,0.8718,760.6,293.71,0.8,743.3,291.21,0.7911,750.29,287.88,0.735,764.51,336.38,0.979,774.44,335.2,0.9749,753.7,366.15,0.9654,775.04,364.25,0.9606,746.65,394.08,0.9158,772.72,391.55,0.9115
Moguls_Männer_Final_2_06,8,1,701.05,258.89,811.13,400.22,0.4234,752.14,285.66,0.8097,754.48,282.93,0.6848,750.39,283.09,0.5536,761.22,281.15,0.6073,749.3,281.92,0.3389,773.48,289.65,0.9781,745.38,292.62,0.9657,782.37,297.84,0.9577,733.24,304.28,0.92,768.98,293.15,0.9347,726.26,305.13,0.8984,776.42,325.02,0.9906,758.94,325.82,0.9881,774.2,352.19,0.979,759.5,353.56,0.9748,769.21,371.41,0.938,762.84,374.51,0.9331
Moguls_Männer_Final_2_06,9,1,703.49,263.81,801.2,389.73,0.8145,751.69,295.39,0.9228,754.74,292.44,0.8744,749.14,292.39,0.743,763.41,287.3,0.7829,747.68,287.69,0.4164,775.94,294.12,0.9903,747.54,292.72,0.9797,779.83,306.41,0.9772,733.59,300.31,0.9369,763.01,304.9,0.9617,719.58,306.3,0.9193,779.38,329.57,0.9932,761.42,327.5,0.9902,769.46,352.58,0.9828,752.82,348.04,0.976,766.49,373.35,0.9446,757.25,368.33,0.9354
