video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Frauen_Final_2_04,0,1,612.36,223.04,656.38,337.08,0.4569,641.3,244.19,0.898,644.42,240.91,0.7937,638.0,240.91,0.8841,648.67,240.47,0.4205,632.1,240.34,0.7324,649.59,251.22,0.9432,627.49,252.06,0.9766,654.83,262.85,0.6529,623.25,266.9,0.871,649.98,267.74,0.6169,626.1,276.99,0.7967,643.96,281.57,0.9346,629.5,281.92,0.9589,640.71,297.01,0.8994,624.81,297.08,0.931,640.71,316.71,0.8681,627.91,317.13,0.8993
Moguls_Frauen_Final_2_04,1,1,608.8,221.4,655.16,341.43,0.4924,637.78,244.4,0.932,641.91,240.71,0.88,634.05,240.67,0.9056,647.55,240.96,0.5825,627.95,240.89,0.7014,648.45,254.64,0.9685,622.96,254.85,0.9834,650.69,274.62,0.8271,617.6,275.17,0.911,644.22,290.44,0.794,624.38,293.76,0.8641,641.44,287.94,0.956,624.69,287.96,0.9683,638.53,300.35,0.9099,621.33,300.04,0.9264,635.26,319.8,0.8713,624.8,319.6,0.8882
Moguls_Frauen_Final_2_04,2,1,608.38,220.16,652.81,334.79,0.3156,636.33,241.97,0.9095,639.45,238.59,0.84,632.96,238.66,0.8697,644.49,237.67,0.5198,627.74,237.73,0.6463,649.16,248.62,0.9528,622.76,249.14,0.9719,654.01,264.88,0.72,616.04,267.57,0.8248,646.48,272.65,0.6558,615.97,280.39,0.7363,643.55,276.92,0.9274,626.34,276.79,0.9421,640.05,292.8,0.8703,619.83,292.28,0.8869,634.54,312.01,0.8094,619.55,311.44,0.8291
Moguls_Frauen_Final_2_04,4,1,610.78,218.26,658.87,338.72,0.5741,632.64,240.98,0.9612,635.18,237.94,0.8982,628.98,238.13,0.9287,640.11,236.53,0.6655,623.13,237.28,0.7832,647.66,246.54,0.9847,618.81,249.88,0.9902,660.71,253.17,0.931,609.32,267.22,0.9619,667.49,251.77,0.8965,611.37,279.81,0.9325,641.78,277.51,0.9873,623.69,277.85,0.9895,637.72,300.17,0.9688,618.99,298.44,0.9759,624.66,321.77,0.9176,610.67,318.41,0.9314
Moguls_Frauen_Final_2_04,5,1,599.7,218.08,652.93,350.21,0.553,630.31,240.42,0.9525,633.25,236.93,0.919,626.29,237.29,0.9106,638.21,237.59,0.6825,620.47,238.31,0.6495,644.44,252.87,0.9827,617.39,252.26,0.9898,646.99,272.86,0.9143,609.27,269.4,0.9448,633.52,281.51,0.8919,609.36,277.67,0.918,638.18,290.78,0.9846,620.59,289.69,0.9881,625.51,313.38,0.9668,609.74,312.06,0.969,614.9,335.44,0.9322,606.62,333.99,0.9359
Moguls_Frauen_Final_2_04,6,1,599.42,219.0,654.7,352.24,0.8358,631.14,243.11,0.9675,633.51,240.0,0.9149,627.54,239.93,0.9274,637.9,238.42,0.718,620.85,238.64,0.7672,647.07,251.54,0.9918,616.01,251.83,0.992,660.33,266.47,0.9637,604.66,269.4,0.9665,649.43,267.54,0.9388,602.06,285.62,0.9421,639.1,288.15,0.9935,619.81,286.71,0.9934,630.39,318.8,0.9794,613.08,316.9,0.9805,616.71,340.33,0.9273,604.43,337.86,0.9309
Moguls_Frauen_Final_2_04,7,1,598.92,222.4,653.12,349.6,0.8727,630.9,245.04,0.9665,633.66,242.02,0.9148,627.31,241.53,0.9305,638.78,241.5,0.7143,621.6,240.96,0.7731,646.08,256.92,0.9881,617.58,255.69,0.9906,656.14,271.13,0.9463,603.87,270.79,0.9622,646.0,274.38,0.9173,598.08,286.08,0.9369,637.0,292.67,0.9867,619.42,290.79,0.988,634.05,317.67,0.9554,618.44,315.09,0.9623,615.93,334.5,0.8612,606.07,331.91,0.8765
Moguls_Frauen_Final_2_04,8,1,598.57,226.58,650.37,344.18,0.7511,633.37,247.5,0.9656,635.86,244.02,0.939,629.42,244.53,0.94,639.98,242.95,0.7174,623.23,244.22,0.7394,647.47,255.27,0.9924,617.92,255.86,0.9962,655.75,271.9,0.963,604.99,268.0,0.9803,644.2,284.71,0.9463,597.33,275.15,0.9651,642.27,289.99,0.9929,623.68,290.04,0.995,633.9,309.78,0.9727,616.87,310.0,0.9763,623.9,326.04,0.9206,613.69,326.89,0.9277
Moguls_Frauen_Final_2_04,9,1,606.58,228.98,655.5,339.08,0.6036,633.49,252.34,0.9378,636.83,249.1,0.9139,630.11,248.83,0.8537,642.14,248.38,0.7699,624.97,247.62,0.5287,647.9,261.08,0.9905,619.98,259.02,0.9866,654.47,282.33,0.9504,613.26,275.74,0.8912,649.67,299.69,0.9122,617.08,287.78,0.8434,641.01,291.67,0.9856,623.45,290.79,0.9828,641.33,299.45,0.9654,624.52,298.53,0.9534,634.86,318.35,0.9306,625.07,316.85,0.9124
Moguls_Frauen_Final_2_04,10,1,612.97,228.49,659.85,333.32,0.6754,640.47,250.32,0.9373,643.16,246.98,0.8824,636.95,246.78,0.8907,646.86,245.52,0.6306,630.51,244.77,0.6852,651.29,257.34,0.9879,623.5,256.11,0.9889,658.31,277.93,0.9302,618.25,274.15,0.9236,654.43,295.4,0.8885,623.29,286.4,0.8779,645.35,288.62,0.9817,627.64,288.58,0.9824,648.65,298.54,0.9455,631.74,298.69,0.9434,641.42,312.99,0.8872,630.7,313.18,0.8833
Moguls_Frauen_Final_2_04,11,1,616.63,223.67,664.92,331.11,0.6839,642.86,243.6,0.9518,646.0,240.2,0.9184,639.61,240.11,0.9076,650.59,238.65,0.7091,634.15,238.18,0.6765,654.99,251.0,0.9902,627.43,250.09,0.9915,661.96,271.99,0.954,622.11,267.48,0.9491,658.4,287.33,0.9272,630.07,274.74,0.9175,651.53,287.18,0.9823,633.92,287.46,0.9836,652.37,306.62,0.9194,637.42,306.95,0.9169,650.21,318.61,0.7727,641.15,318.8,0.7681
Moguls_Frauen_Final_2_04,12,1,618.37,218.07,669.49,331.41,0.7081,645.11,238.5,0.9442,648.17,235.56,0.9001,642.4,235.26,0.9042,652.63,234.11,0.6662,637.63,233.05,0.7014,656.78,244.31,0.9887,630.43,242.68,0.9921,662.55,265.4,0.9302,624.67,260.98,0.9457,661.71,283.85,0.8805,627.95,275.3,0.8962,651.92,273.02,0.9814,635.2,272.77,0.9847,656.31,286.85,0.9383,639.24,286.48,0.9438,656.91,306.68,0.8596,645.86,306.02,0.8669
Moguls_Frauen_Final_2_04,13,1,621.3,212.24,674.28,329.08,0.5201,648.16,229.48,0.953,651.66,226.66,0.9181,645.22,226.03,0.899,656.31,227.51,0.7347,639.15,225.84,0.6369,660.38,240.96,0.9926,630.7,238.99,0.9919,668.0,261.34,0.9606,623.37,257.91,0.9378,661.61,273.28,0.933,627.74,271.66,0.9014,652.84,271.95,0.9898,633.62,271.36,0.9892,656.26,283.58,0.9735,636.9,282.92,0.968,661.04,308.18,0.9399,647.42,307.15,0.9289
Moguls_Frauen_Final_2_04,14,1,613.5,208.86,672.72,334.18,0.7749,649.17,227.21,0.9738,652.72,224.39,0.9244,646.27,224.49,0.948,657.83,224.53,0.7245,640.24,224.13,0.8176,663.12,240.4,0.9908,631.44,237.33,0.9935,675.41,257.29,0.9529,616.05,245.69,0.97,666.1,261.45,0.9211,603.37,255.67,0.945,656.1,272.42,0.9912,636.44,271.85,0.9926,660.92,295.28,0.9764,641.03,296.34,0.9808,672.75,312.21,0.9337,655.31,316.54,0.9428
Moguls_Frauen_Final_2_04,15,1,614.89,208.62,676.84,335.87,0.8166,649.61,228.25,0.9693,653.63,225.41,0.9585,647.1,224.73,0.9305,659.08,226.42,0.8239,642.06,224.77,0.6249,664.99,240.76,0.9953,633.38,239.18,0.9957,676.67,257.11,0.9825,620.16,253.6,0.9726,669.12,263.7,0.971,612.65,263.88,0.9556,659.63,277.18,0.9962,639.74,276.78,0.9962,663.57,301.86,0.9873,644.33,301.13,0.9841,672.93,321.91,0.9602,659.07,320.6,0.9518
Moguls_Frauen_Final_2_04,16,1,619.95,212.03,683.08,340.28,0.832,652.09,233.24,0.9624,655.6,230.27,0.932,649.36,230.57,0.9105,661.08,230.04,0.7941,644.42,230.16,0.6885,666.15,245.24,0.9904,636.93,243.43,0.981,675.93,261.57,0.9575,624.7,254.32,0.8975,667.3,266.38,0.9192,626.21,267.65,0.8517,661.96,275.3,0.9861,644.28,275.73,0.98,663.26,301.96,0.9656,649.74,304.31,0.9526,677.68,320.96,0.9058,667.16,324.34,0.8871
Moguls_Frauen_Final_2_04,17,1,625.05,217.03,688.84,345.64,0.8062,654.21,240.64,0.9643,657.82,237.62,0.9221,650.99,237.93,0.9301,663.12,237.75,0.7277,645.3,237.93,0.7518,667.42,253.11,0.9847,638.25,252.75,0.9841,677.48,269.33,0.9252,630.08,264.24,0.9211,677.97,279.74,0.8792,641.02,269.65,0.8796,665.62,285.53,0.9807,647.75,287.22,0.9798,670.58,309.58,0.9571,655.8,314.06,0.9574,677.3,327.48,0.9049,668.13,333.54,0.9064
Moguls_Frauen_Final_2_04,18,1,628.42,224.64,688.65,343.93,0.8072,654.71,247.44,0.9636,657.64,244.53,0.9326,651.51,244.76,0.9384,662.17,244.95,0.7173,646.62,245.34,0.7618,667.1,256.52,0.9927,641.22,257.35,0.9955,677.67,271.92,0.9543,632.9,272.33,0.9699,684.31,286.22,0.924,634.43,283.49,0.9409,665.88,285.97,0.9894,649.93,286.81,0.9919,668.62,307.64,0.9536,655.52,308.28,0.9603,669.22,327.04,0.8719,662.85,327.74,0.884
Moguls_Frauen_Final_2_04,19,1,629.61,232.4,681.52,333.92,0.6092,653.42,254.35,0.9535,656.68,251.28,0.901,650.02,251.45,0.9324,662.02,252.0,0.6397,645.49,252.45,0.7942,666.53,264.87,0.9875,641.5,265.9,0.9946,673.94,279.5,0.9008,634.73,282.98,0.9663,672.4,288.61,0.8582,640.91,298.37,0.9318,663.05,295.79,0.9803,646.98,296.2,0.9877,665.14,310.1,0.9304,648.52,309.97,0.9523,661.32,325.37,0.8499,650.68,325.02,0.8838
