video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Frauen_Final_2_12,0,1,658.57,251.54,735.87,376.54,0.7249,696.89,267.06,0.1371,695.73,264.51,0.0612,697.33,264.61,0.1094,687.97,264.12,0.5406,699.42,265.14,0.7594,679.62,275.01,0.9855,703.65,278.07,0.9939,666.84,287.22,0.9457,714.38,295.8,0.9819,666.88,295.13,0.8544,726.58,307.85,0.9255,685.02,311.54,0.9945,699.18,312.9,0.9966,689.4,335.41,0.9734,698.25,336.12,0.9813,699.62,355.81,0.9093,702.7,357.02,0.9286
Moguls_Frauen_Final_2_12,1,1,656.47,258.02,728.05,373.74,0.8049,698.56,274.86,0.0813,696.65,271.95,0.0265,698.32,272.23,0.0799,686.62,271.07,0.3394,697.93,272.28,0.7761,676.05,282.36,0.977,701.44,284.72,0.9925,661.13,295.95,0.9234,710.0,302.38,0.984,667.0,300.58,0.8144,722.56,309.23,0.9307,680.29,321.36,0.993,695.63,322.5,0.9962,685.76,341.08,0.9638,695.0,341.66,0.9781,694.98,358.77,0.8805,697.78,360.12,0.9145
Moguls_Frauen_Final_2_12,2,1,657.87,261.98,727.1,373.27,0.7438,692.01,277.92,0.3933,691.45,275.03,0.145,692.17,275.04,0.2913,683.28,275.53,0.3695,693.39,275.77,0.663,674.69,288.99,0.9428,697.73,288.5,0.9767,661.29,299.27,0.8595,712.99,295.28,0.9569,661.89,302.74,0.7971,724.44,294.12,0.9131,680.15,321.33,0.978,694.05,321.28,0.9859,682.6,340.44,0.9428,694.05,338.71,0.9642,684.27,358.18,0.8483,694.38,356.43,0.8858
Moguls_Frauen_Final_2_12,3,1,655.17,263.6,723.01,371.64,0.7573,684.54,279.35,0.6644,685.82,277.22,0.5489,683.26,277.56,0.5357,689.26,277.68,0.3555,681.09,278.53,0.3338,696.96,286.44,0.9653,673.63,288.95,0.9746,713.55,289.44,0.9466,659.75,298.57,0.9562,723.85,287.26,0.9315,655.38,305.98,0.9344,690.79,319.71,0.9893,677.11,320.4,0.9908,687.62,337.98,0.9624,675.8,338.55,0.9639,684.56,356.79,0.8902,676.5,357.86,0.8948
Moguls_Frauen_Final_2_12,4,1,651.56,262.85,722.14,373.76,0.4514,684.85,278.23,0.9142,686.38,275.8,0.7782,682.8,276.05,0.8248,687.83,275.74,0.5694,677.77,276.22,0.67,693.07,285.2,0.9846,669.91,288.71,0.985,709.69,286.83,0.9576,657.51,299.32,0.9573,720.67,280.08,0.9326,650.28,306.02,0.932,690.02,319.33,0.9894,675.85,320.87,0.9891,688.0,343.51,0.965,672.69,344.81,0.9648,691.93,363.95,0.8784,675.74,364.43,0.8782
Moguls_Frauen_Final_2_12,5,1,641.18,261.78,722.28,389.16,0.5532,681.57,278.88,0.9377,683.14,276.4,0.806,678.93,276.46,0.8877,684.91,275.87,0.5355,672.39,276.08,0.7584,689.79,285.04,0.9837,665.03,287.76,0.9904,704.26,287.96,0.9471,651.94,299.25,0.973,713.88,281.89,0.9197,644.1,307.93,0.9511,687.66,319.29,0.9917,671.8,320.29,0.9935,685.65,347.67,0.975,665.72,348.39,0.9805,684.8,371.65,0.914,662.77,372.48,0.9263
Moguls_Frauen_Final_2_12,6,1,633.77,261.4,722.02,400.64,0.8207,679.95,279.05,0.9188,680.58,276.43,0.7319,677.17,276.57,0.8597,680.59,276.25,0.4566,670.16,276.98,0.7575,686.81,287.3,0.9826,661.45,289.83,0.9906,699.73,288.4,0.9462,648.72,300.32,0.976,708.64,278.93,0.9185,643.41,308.06,0.9553,684.32,327.44,0.9932,668.24,327.81,0.9949,681.86,361.69,0.9776,663.11,358.72,0.9833,680.67,387.45,0.9168,658.69,381.78,0.9304
Moguls_Frauen_Final_2_12,7,1,629.9,262.47,717.49,400.94,0.8298,672.46,284.11,0.9143,674.28,281.14,0.7926,669.84,281.42,0.8115,678.03,279.53,0.5895,665.76,280.26,0.6352,686.35,287.9,0.9858,660.14,290.59,0.9871,699.62,288.6,0.9618,646.76,300.15,0.9658,706.46,282.55,0.9399,639.61,308.35,0.9452,681.81,325.83,0.9951,664.45,325.91,0.9951,679.22,355.25,0.9868,655.93,353.32,0.9879,674.72,381.79,0.9543,647.77,378.11,0.9584
Moguls_Frauen_Final_2_12,8,1,624.37,264.52,711.43,401.96,0.8556,674.16,283.35,0.8807,674.3,280.65,0.5609,671.42,281.05,0.8176,674.06,280.14,0.2613,664.09,281.47,0.7181,681.53,289.05,0.9657,655.53,293.54,0.9903,696.74,290.54,0.9118,643.42,307.37,0.9837,701.97,285.94,0.8837,637.64,313.1,0.9686,677.98,328.15,0.9918,660.94,329.11,0.9957,676.85,357.18,0.9794,654.06,358.3,0.9894,665.99,383.94,0.9421,639.49,386.03,0.9614
Moguls_Frauen_Final_2_12,9,1,620.96,267.2,707.17,402.19,0.8417,669.37,287.04,0.9029,670.32,284.55,0.7077,666.6,284.62,0.8287,672.25,284.0,0.4578,661.11,284.83,0.7014,679.57,292.93,0.9797,654.41,296.37,0.9903,694.65,296.63,0.9453,640.57,308.29,0.9797,700.9,296.16,0.9198,632.54,317.84,0.9612,675.68,330.08,0.9948,659.13,330.94,0.9964,675.91,358.13,0.9847,653.14,360.06,0.9897,662.24,383.73,0.9459,636.92,387.38,0.9573
