video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Männer_Final_2_19,0,1,596.01,229.04,677.21,366.14,0.8303,632.94,246.27,0.9124,635.87,243.77,0.8259,631.11,243.29,0.759,642.39,244.63,0.7135,629.56,243.8,0.5323,652.63,259.31,0.9919,621.43,259.2,0.9862,667.36,271.54,0.9771,606.23,275.59,0.9562,668.31,275.46,0.958,605.46,286.93,0.9314,638.4,299.66,0.9964,619.43,298.21,0.9951,635.4,329.98,0.988,617.35,327.67,0.9855,621.08,351.3,0.952,608.64,348.53,0.9475
Moguls_Männer_Final_2_19,1,1,594.12,234.25,671.19,364.02,0.8764,633.62,254.47,0.9574,636.79,251.79,0.9116,631.3,251.35,0.8808,643.63,251.71,0.7887,629.27,251.36,0.6395,651.83,265.5,0.9928,622.97,264.89,0.9887,665.53,278.86,0.9742,606.87,280.69,0.9563,665.62,284.98,0.9504,598.9,294.21,0.925,636.9,301.81,0.9941,618.77,299.96,0.9927,634.71,327.04,0.9804,614.95,324.66,0.9768,623.48,349.37,0.927,605.73,347.62,0.9188
Moguls_Männer_Final_2_19,2,1,592.32,238.31,665.63,360.72,0.8325,637.12,261.09,0.9349,639.85,257.98,0.8913,634.33,257.8,0.8883,645.02,255.75,0.6241,630.54,255.31,0.6242,653.86,266.33,0.9922,622.8,264.79,0.997,662.25,281.11,0.9776,607.46,276.48,0.9917,667.18,290.0,0.9697,596.03,283.55,0.9846,643.84,302.22,0.9971,625.81,301.14,0.9983,644.21,320.66,0.9896,630.69,319.53,0.9926,627.4,341.64,0.9644,620.94,340.18,0.9723
Moguls_Männer_Final_2_19,3,1,589.99,237.37,665.11,361.6,0.8426,639.65,258.44,0.959,642.49,255.92,0.9105,636.94,255.01,0.8933,648.56,254.94,0.7779,633.61,253.63,0.685,658.71,269.3,0.9926,627.43,262.74,0.9905,669.64,285.16,0.97,608.61,268.71,0.9627,662.96,293.28,0.9442,591.82,272.89,0.9378,646.36,303.59,0.9933,627.64,298.7,0.9928,646.57,322.08,0.9815,630.25,311.82,0.9808,637.91,347.38,0.9401,628.55,334.98,0.9401
Moguls_Männer_Final_2_19,4,1,593.24,236.58,670.96,364.14,0.8383,643.97,256.53,0.9613,646.53,254.09,0.9009,641.27,253.16,0.9143,651.2,253.2,0.7204,636.86,251.53,0.7473,660.67,268.22,0.9907,628.62,260.01,0.9916,674.0,283.51,0.9606,607.83,262.79,0.9695,667.05,287.68,0.9335,598.39,266.79,0.9479,647.79,304.84,0.9924,628.49,300.12,0.993,648.69,328.09,0.9757,632.71,321.08,0.9788,639.47,349.51,0.9183,628.54,342.32,0.9257
Moguls_Männer_Final_2_19,5,1,593.49,236.37,678.52,376.01,0.8226,650.83,257.14,0.9593,652.83,254.73,0.8478,648.02,253.79,0.9248,655.04,253.84,0.5425,640.42,251.59,0.8143,660.72,268.02,0.9886,629.01,261.33,0.994,673.13,281.22,0.9509,610.97,264.82,0.9801,674.07,283.49,0.9221,603.32,265.12,0.9624,649.87,307.69,0.9941,630.59,304.36,0.9957,650.53,337.18,0.9836,634.15,331.04,0.9886,643.33,361.02,0.9473,631.81,353.77,0.9586
Moguls_Männer_Final_2_19,6,1,594.28,237.1,687.06,390.52,0.853,653.81,257.86,0.9721,656.39,255.29,0.9018,651.0,254.65,0.9453,659.24,254.85,0.6437,644.02,253.12,0.8342,662.61,269.43,0.9916,633.01,263.45,0.9944,673.46,280.76,0.9603,615.59,266.4,0.9778,677.45,283.9,0.9319,609.59,268.72,0.9577,649.57,308.7,0.9949,631.0,305.81,0.9957,652.2,342.09,0.9855,633.43,336.19,0.9884,652.67,370.8,0.9499,633.69,363.14,0.9574
Moguls_Männer_Final_2_19,7,1,600.64,239.04,687.45,382.54,0.885,655.81,260.02,0.9619,659.14,257.73,0.9055,653.73,256.57,0.9491,662.35,258.29,0.5351,647.29,254.69,0.8007,662.66,269.58,0.992,634.11,264.56,0.997,673.53,281.82,0.9655,618.5,272.51,0.9889,682.56,287.74,0.9542,615.21,275.82,0.9785,649.49,303.58,0.9969,631.63,301.68,0.9981,647.54,329.39,0.9918,630.07,327.76,0.9941,654.02,355.65,0.9758,637.65,354.26,0.9803
Moguls_Männer_Final_2_19,8,1,606.19,241.13,689.5,378.89,0.8873,657.48,262.28,0.9656,660.98,260.01,0.9133,655.47,258.8,0.9535,664.7,260.54,0.5643,649.51,256.81,0.8185,665.51,272.12,0.9935,636.53,266.43,0.9979,675.44,286.16,0.9695,621.51,275.1,0.9922,681.14,292.76,0.9598,621.34,279.52,0.9841,652.12,306.03,0.9976,633.93,303.65,0.9987,649.02,330.68,0.9936,630.6,328.42,0.9957,655.18,357.63,0.9808,639.61,355.44,0.9854
Moguls_Männer_Final_2_19,9,1,611.57,243.77,690.12,373.19,0.8609,658.35,264.82,0.9515,661.35,262.68,0.881,656.38,261.51,0.9278,664.87,262.61,0.5375,651.23,259.08,0.7626,667.25,274.19,0.9916,639.33,268.86,0.9967,678.09,289.13,0.9612,625.07,280.5,0.9877,683.69,294.01,0.9467,626.8,287.87,0.9756,653.55,309.85,0.9949,636.01,307.5,0.9969,652.59,331.89,0.9797,635.05,329.64,0.986,652.16,357.56,0.9352,636.76,355.11,0.9494
