video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Frauen_Final_1_20,4,2,502.1,206.98,568.15,323.72,0.3716,531.84,219.59,0.5819,533.66,217.52,0.5059,530.82,217.4,0.3947,536.93,218.24,0.3968,528.14,218.0,0.2024,543.61,227.81,0.9547,520.25,228.72,0.9408,556.87,233.59,0.9408,511.52,239.13,0.8821,554.69,228.19,0.9202,511.19,242.03,0.8535,534.35,265.34,0.991,518.99,265.1,0.9891,532.01,292.52,0.9836,510.87,292.07,0.9773,537.37,316.73,0.9551,514.32,316.45,0.9433
Moguls_Frauen_Final_1_20,5,2,494.72,203.1,567.83,332.52,0.5016,530.89,215.93,0.7419,533.38,213.43,0.6732,529.28,213.25,0.6116,537.55,213.09,0.4598,525.89,212.57,0.3186,543.79,222.75,0.9553,517.05,223.23,0.9575,556.11,231.8,0.9107,508.06,236.73,0.8875,555.44,231.02,0.8865,512.71,244.21,0.8498,534.55,259.99,0.9879,516.86,259.56,0.9879,529.94,287.92,0.9825,504.55,287.13,0.9794,533.76,317.32,0.9629,507.31,316.69,0.9583
Moguls_Frauen_Final_1_20,6,2,495.26,200.82,562.11,319.11,0.3296,538.09,212.96,0.0609,537.04,210.37,0.0248,537.91,210.75,0.058,528.26,208.96,0.3438,539.7,210.54,0.6705,519.17,216.17,0.9432,543.08,219.05,0.9776,508.47,224.73,0.7675,551.32,229.36,0.9365,511.97,226.06,0.5666,552.48,231.75,0.7877,517.45,246.19,0.9899,532.81,247.21,0.9938,512.75,269.86,0.9827,527.64,270.74,0.9878,508.67,292.45,0.9674,521.93,294.17,0.9744
Moguls_Frauen_Final_1_20,7,2,496.3,199.16,555.66,304.08,0.3458,531.42,212.6,0.6095,533.13,210.66,0.4435,530.09,210.32,0.497,536.05,210.35,0.3072,527.28,209.24,0.3794,541.9,218.68,0.9518,519.24,216.67,0.9729,548.24,230.28,0.8883,507.83,226.56,0.9465,545.42,231.03,0.8575,508.82,230.0,0.9144,533.66,247.46,0.9873,519.24,246.27,0.9909,531.19,268.75,0.9702,515.51,267.56,0.9763,524.14,287.41,0.9277,509.98,285.99,0.9382
Moguls_Frauen_Final_1_20,8,2,496.45,199.23,557.21,306.59,0.4705,531.43,213.15,0.7164,533.26,211.19,0.5444,529.79,210.73,0.6265,535.79,211.14,0.3261,526.41,209.79,0.4611,541.43,219.19,0.9656,517.64,217.7,0.9829,551.11,228.25,0.9238,505.6,227.46,0.9689,551.75,226.7,0.9052,506.91,231.63,0.9487,532.44,247.89,0.9916,517.52,246.91,0.9943,529.07,271.18,0.9797,513.92,270.16,0.9846,518.51,292.54,0.9448,505.88,291.58,0.9548
Moguls_Frauen_Final_1_20,9,2,494.11,201.43,556.93,312.44,0.2427,533.34,218.53,0.7982,535.13,216.38,0.6554,531.07,216.12,0.7492,537.42,215.8,0.334,526.01,214.85,0.5283,541.27,222.84,0.9494,516.26,221.18,0.9725,548.56,233.23,0.8644,501.08,230.86,0.9368,546.95,233.29,0.841,502.81,234.65,0.9053,529.9,248.95,0.9836,514.53,247.94,0.9878,527.84,274.5,0.9726,514.82,273.6,0.9776,516.49,299.12,0.9447,510.65,298.54,0.9522
Moguls_Frauen_Final_1_20,10,2,495.38,204.15,553.92,307.13,0.5113,532.35,220.98,0.7595,533.64,219.15,0.5525,530.6,218.89,0.7187,535.61,218.97,0.2634,526.41,218.09,0.5669,540.09,226.12,0.9572,518.09,224.53,0.9861,546.76,235.18,0.8953,503.26,232.44,0.9784,547.58,235.43,0.8805,500.29,237.04,0.962,532.95,251.13,0.988,519.3,250.28,0.9935,531.47,269.27,0.9705,516.61,268.41,0.9823,525.06,290.18,0.9327,511.68,289.55,0.9529
Moguls_Frauen_Final_1_20,13,2,497.83,206.09,554.36,304.79,0.6675,532.62,220.93,0.87,534.07,218.88,0.7497,530.83,219.0,0.8198,536.24,219.63,0.4666,526.94,219.73,0.6552,541.72,230.24,0.9818,518.81,229.41,0.9931,550.17,240.8,0.9381,503.91,237.08,0.9812,545.91,244.33,0.9167,505.09,240.67,0.9631,537.24,261.78,0.9882,522.69,261.35,0.9929,537.34,279.52,0.9461,520.29,278.87,0.9627,535.4,296.24,0.8424,522.75,295.85,0.8775
Moguls_Frauen_Final_1_20,14,2,497.37,205.18,557.0,309.29,0.4091,533.25,222.28,0.927,535.44,220.16,0.8659,531.22,219.86,0.8884,538.66,220.28,0.5877,527.09,219.29,0.6758,543.92,230.18,0.9848,519.66,227.61,0.9928,552.37,242.62,0.9382,505.83,234.36,0.9739,549.57,246.72,0.9136,506.59,234.27,0.953,539.52,259.42,0.9873,523.91,258.41,0.9915,540.43,273.82,0.9592,521.27,272.64,0.9685,541.65,295.37,0.9013,524.12,293.97,0.9163
Moguls_Frauen_Final_1_20,15,2,493.64,203.21,562.97,326.31,0.4075,539.48,218.19,0.3038,538.99,214.89,0.1579,539.42,215.13,0.1871,529.59,215.02,0.4492,540.53,216.17,0.5036,518.37,225.73,0.9444,545.66,229.57,0.9247,507.71,234.75,0.8562,551.58,245.73,0.7902,508.66,227.79,0.742,550.01,250.31,0.6791,523.8,263.35,0.9787,541.12,265.26,0.974,528.76,290.16,0.9713,543.4,292.08,0.9662,532.87,316.41,0.9416,544.96,318.44,0.9356
