video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Männer_Final_1 - 18,0,1,648.45,263.91,745.14,401.51,0.8387,706.04,290.68,0.9573,709.6,287.79,0.9054,703.17,287.78,0.8845,716.16,284.43,0.7507,698.08,284.19,0.6435,723.12,294.66,0.9931,689.09,290.33,0.9887,736.74,306.7,0.9769,668.89,288.73,0.9567,731.52,315.26,0.9567,656.05,293.74,0.9341,714.76,329.34,0.9961,693.72,328.36,0.995,721.07,355.72,0.9905,700.46,356.78,0.9884,728.18,373.54,0.9708,710.91,377.33,0.9676
Moguls_Männer_Final_1 - 18,1,1,651.76,263.51,755.98,412.18,0.8343,711.55,287.84,0.9693,715.14,284.55,0.9342,708.4,284.86,0.9096,721.11,282.31,0.7954,702.67,282.66,0.6717,727.8,295.68,0.995,692.45,292.11,0.9883,741.82,309.0,0.9821,673.42,292.27,0.9463,734.99,313.95,0.9641,668.95,293.7,0.9231,719.5,335.96,0.996,697.24,335.75,0.9937,727.76,366.64,0.9884,705.17,368.73,0.9828,740.73,390.69,0.957,718.04,393.87,0.9459
Moguls_Männer_Final_1 - 18,2,1,659.99,262.48,764.59,412.12,0.891,714.44,286.81,0.9636,718.24,283.53,0.9265,711.58,283.74,0.8858,724.52,281.37,0.8043,706.41,281.44,0.6255,732.1,294.92,0.9955,695.66,291.3,0.9878,745.62,310.05,0.9851,680.83,294.75,0.9441,738.93,316.62,0.9681,676.73,298.58,0.9181,722.81,335.78,0.9969,699.32,334.88,0.9947,731.54,366.47,0.9915,703.86,364.48,0.9862,750.96,392.76,0.9692,721.94,389.66,0.9594
Moguls_Männer_Final_1 - 18,3,1,666.15,263.1,761.04,399.3,0.8834,719.14,288.67,0.9649,722.02,285.1,0.906,715.82,285.58,0.9293,726.28,282.97,0.688,708.63,283.67,0.7824,733.01,295.67,0.99,697.52,294.46,0.9908,745.78,307.59,0.9597,681.38,300.54,0.9637,739.67,316.94,0.9324,680.57,306.35,0.9406,725.34,331.41,0.9914,703.17,331.45,0.9915,729.35,358.41,0.9717,706.42,358.08,0.9732,738.79,381.37,0.9048,718.69,379.48,0.9089
Moguls_Männer_Final_1 - 18,4,1,669.83,268.1,758.15,394.76,0.8415,720.29,293.05,0.9702,722.54,289.57,0.8955,716.63,290.63,0.9491,725.9,288.02,0.6005,707.84,289.67,0.8469,733.33,300.44,0.989,696.76,300.2,0.9943,749.31,315.49,0.9464,680.28,309.39,0.9771,743.99,318.72,0.9182,683.25,313.32,0.9581,728.64,329.54,0.9928,705.86,330.63,0.9947,728.31,352.79,0.9824,705.49,356.61,0.9874,736.99,372.15,0.9515,717.23,376.56,0.9612
Moguls_Männer_Final_1 - 18,5,1,674.03,271.92,755.88,389.2,0.8252,716.75,297.56,0.9627,719.32,294.2,0.9011,713.31,294.96,0.9176,723.88,291.69,0.6849,706.31,292.93,0.7455,731.69,302.71,0.991,696.91,300.51,0.9905,744.95,317.02,0.9651,683.07,309.95,0.9625,745.56,317.12,0.942,686.2,316.78,0.939,723.11,331.32,0.9927,701.32,330.23,0.9923,717.07,349.65,0.9816,694.85,346.64,0.981,727.33,371.81,0.9487,707.26,365.96,0.9485
Moguls_Männer_Final_1 - 18,6,1,675.62,269.34,761.8,392.44,0.8349,712.44,293.78,0.9619,715.48,290.25,0.905,709.07,290.67,0.9019,720.72,287.95,0.716,703.32,288.64,0.7066,728.15,299.69,0.9928,694.43,298.89,0.9906,745.35,311.16,0.9741,679.25,313.24,0.9632,753.35,303.2,0.9554,684.45,323.2,0.9424,718.13,333.81,0.9947,696.58,333.65,0.9935,719.57,357.1,0.9854,697.11,357.36,0.984,721.25,377.55,0.9512,698.47,377.58,0.95
Moguls_Männer_Final_1 - 18,7,1,661.52,263.28,766.64,414.39,0.8551,711.2,287.1,0.9762,714.45,283.46,0.9167,707.19,283.61,0.9503,719.71,281.04,0.6574,700.03,281.27,0.8216,725.07,292.31,0.9925,690.04,295.31,0.995,742.72,300.65,0.9692,674.01,314.03,0.9826,752.08,295.79,0.9461,689.82,317.77,0.9657,716.24,340.77,0.9967,692.39,342.94,0.9972,718.95,376.2,0.9872,684.96,384.54,0.9899,706.05,400.16,0.9455,668.87,411.98,0.9516
Moguls_Männer_Final_1 - 18,8,1,651.61,256.41,768.57,426.65,0.8,709.32,279.58,0.9778,712.47,275.84,0.9233,705.47,275.97,0.9459,717.28,272.44,0.6712,698.35,273.0,0.7801,725.33,284.0,0.9933,687.4,289.05,0.9938,743.53,292.92,0.9738,674.17,313.3,0.9772,747.89,287.86,0.9516,683.85,316.19,0.9584,712.79,338.61,0.9958,687.86,340.02,0.9959,710.33,376.57,0.985,678.36,380.79,0.986,698.57,405.05,0.9371,666.12,410.69,0.9381
Moguls_Männer_Final_1 - 18,9,1,652.02,249.97,766.88,419.07,0.8796,707.26,274.49,0.9671,709.67,270.95,0.9093,703.09,270.71,0.9089,714.78,266.93,0.7185,696.3,267.43,0.7081,726.76,278.82,0.9952,686.88,281.2,0.9924,742.13,291.07,0.9808,674.42,304.89,0.9681,744.53,289.14,0.9584,678.55,314.1,0.9414,714.29,329.22,0.9975,689.07,327.9,0.9968,710.67,367.64,0.9918,682.62,360.9,0.9901,695.11,392.66,0.9678,671.45,381.33,0.9641
Moguls_Männer_Final_1 - 18,10,1,647.42,244.43,764.15,418.66,0.8653,706.26,267.87,0.9741,708.81,264.28,0.9221,702.15,264.05,0.9292,713.37,261.65,0.7209,694.47,261.93,0.7477,725.35,275.37,0.9955,685.33,279.2,0.9936,742.59,290.95,0.9804,674.59,305.66,0.9718,738.33,289.72,0.9581,679.53,307.49,0.9473,714.28,328.68,0.9973,688.61,328.04,0.9968,706.83,368.1,0.9905,677.78,365.06,0.9891,688.82,394.03,0.9592,665.22,388.0,0.9554
Moguls_Männer_Final_1 - 18,11,1,645.29,241.31,759.1,413.32,0.8848,705.77,266.41,0.9674,708.51,262.92,0.9008,701.93,262.52,0.924,712.87,260.5,0.6704,694.09,259.98,0.7694,724.22,273.76,0.9931,686.36,275.48,0.9942,741.12,290.79,0.9699,674.35,297.51,0.9777,732.55,294.12,0.949,673.3,304.65,0.9601,715.14,322.49,0.997,691.13,321.31,0.9972,706.46,359.97,0.9911,681.47,358.36,0.9924,685.43,389.63,0.9646,668.08,387.6,0.9688
Moguls_Männer_Final_1 - 18,12,1,646.49,240.35,749.72,396.39,0.886,703.48,265.08,0.9733,706.52,261.85,0.9144,699.97,261.65,0.9397,710.83,260.18,0.6894,692.65,260.05,0.7935,720.71,274.19,0.992,685.21,275.84,0.9949,737.54,292.81,0.9628,671.69,297.48,0.979,722.57,296.26,0.94,659.3,309.69,0.9607,712.17,317.26,0.9949,689.8,316.43,0.9958,706.37,348.79,0.9856,682.64,349.44,0.9888,695.86,369.73,0.9522,678.52,373.41,0.96
Moguls_Männer_Final_1 - 18,13,1,657.47,241.67,745.4,374.94,0.8032,702.87,268.82,0.9623,705.76,264.96,0.9481,698.94,265.24,0.9112,711.61,261.58,0.7933,693.94,262.47,0.5825,723.38,272.67,0.9942,687.16,272.53,0.9953,735.64,291.55,0.9815,675.85,286.95,0.9775,721.54,301.11,0.9712,676.79,291.82,0.9647,714.77,310.43,0.9945,692.02,310.04,0.9951,713.35,335.82,0.9761,691.54,335.41,0.9741,698.45,355.01,0.9054,686.63,354.63,0.9002
Moguls_Männer_Final_1 - 18,14,1,650.53,242.99,738.93,375.19,0.6366,703.62,269.73,0.9664,707.12,265.91,0.9084,699.95,265.52,0.9203,713.35,263.8,0.6856,694.39,262.96,0.7464,725.05,277.93,0.9843,688.21,272.96,0.9914,737.33,297.48,0.9328,669.67,280.59,0.968,722.17,303.23,0.9064,653.96,280.47,0.9471,718.28,316.47,0.9796,694.72,312.64,0.9842,714.88,336.85,0.9395,692.2,329.7,0.957,704.66,360.21,0.8187,691.6,351.4,0.8615
Moguls_Männer_Final_1 - 18,15,1,654.42,240.41,734.32,355.92,0.5684,707.12,266.21,0.9797,710.33,262.97,0.9658,703.41,262.42,0.9675,714.64,260.37,0.7474,696.96,258.83,0.7772,722.97,270.55,0.9923,687.86,266.22,0.9971,735.19,287.02,0.967,669.38,272.1,0.988,726.83,300.31,0.9503,653.54,276.2,0.9758,713.86,305.82,0.9848,691.37,303.85,0.9907,719.94,327.01,0.8796,690.98,324.96,0.9102,715.89,344.57,0.6029,688.49,342.32,0.6589
Moguls_Männer_Final_1 - 18,16,1,645.99,235.07,747.71,384.06,0.8379,709.19,260.06,0.9727,712.99,256.85,0.9361,705.76,256.1,0.9332,719.2,255.1,0.7819,699.54,253.59,0.7477,728.32,271.12,0.9932,690.14,264.13,0.9916,741.59,292.48,0.9694,669.58,274.15,0.9629,730.77,290.94,0.946,661.07,276.51,0.9403,717.2,312.99,0.9936,693.73,309.46,0.9931,716.58,349.63,0.9761,696.47,345.63,0.9751,715.4,375.81,0.9013,700.81,372.96,0.8996
Moguls_Männer_Final_1 - 18,17,1,650.26,231.11,753.18,383.46,0.8805,713.55,253.25,0.9704,717.31,250.31,0.9202,710.82,249.9,0.9236,722.48,248.65,0.754,705.0,247.37,0.7522,729.2,262.82,0.995,691.38,260.18,0.9935,742.61,283.15,0.9781,671.29,276.66,0.9696,737.25,282.42,0.957,670.57,278.75,0.9469,716.61,303.14,0.9966,693.53,302.42,0.9961,717.01,336.52,0.9905,697.09,336.66,0.9895,720.12,360.58,0.9646,707.4,361.92,0.9627
Moguls_Männer_Final_1 - 18,18,1,654.94,227.5,758.64,383.8,0.8981,716.35,251.83,0.9716,720.87,248.75,0.9539,713.68,247.5,0.943,726.96,247.3,0.7584,707.93,243.84,0.6659,732.03,259.64,0.9954,695.31,254.95,0.9971,743.16,279.97,0.9833,680.64,272.83,0.9856,740.05,287.6,0.9745,678.86,286.65,0.974,718.41,301.96,0.9976,695.17,299.65,0.9981,716.2,334.98,0.9919,691.95,332.37,0.9917,723.02,365.45,0.9682,704.05,362.22,0.9668
Moguls_Männer_Final_1 - 18,19,1,661.71,228.09,759.98,378.29,0.8525,719.43,256.07,0.963,723.18,252.63,0.9036,716.77,252.49,0.9207,728.51,250.26,0.7143,711.24,249.34,0.767,734.27,265.08,0.9921,697.11,260.61,0.992,746.05,286.58,0.9662,679.01,277.22,0.9669,740.64,287.35,0.9412,687.84,289.73,0.9426,718.66,303.54,0.9943,695.8,302.49,0.9942,720.98,335.79,0.9814,701.15,336.79,0.9821,726.52,357.38,0.9314,711.52,360.37,0.9332
