video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Frauen_Final_2_08,2,1,637.05,186.2,703.99,345.96,0.6892,672.04,212.07,0.9592,674.95,208.7,0.914,668.25,208.92,0.8972,682.0,205.68,0.758,664.48,206.54,0.6644,691.95,219.71,0.9897,664.55,218.46,0.9874,700.21,240.14,0.9553,655.64,235.51,0.9467,693.61,251.99,0.9173,652.06,249.2,0.9079,687.02,262.73,0.993,669.84,260.56,0.9925,673.05,296.25,0.9832,658.22,293.93,0.9827,660.12,322.21,0.9509,649.55,320.13,0.9506
Moguls_Frauen_Final_2_08,3,1,637.67,186.28,703.34,341.86,0.7912,670.99,211.4,0.9608,674.07,208.24,0.925,667.54,208.0,0.8919,681.05,205.73,0.7974,663.69,205.74,0.6394,690.42,218.17,0.9924,662.73,218.29,0.987,704.64,231.12,0.9708,652.65,234.4,0.9452,708.13,237.33,0.9426,649.12,249.46,0.9078,685.64,261.46,0.9948,668.39,259.92,0.9933,672.62,297.85,0.9837,656.19,295.82,0.9796,659.74,322.81,0.9394,646.53,320.39,0.9306
Moguls_Frauen_Final_2_08,4,1,644.2,186.97,701.94,322.55,0.8106,668.74,212.61,0.9575,671.96,209.68,0.9162,665.43,209.56,0.8792,679.45,207.18,0.7882,662.3,207.45,0.6199,687.8,218.49,0.992,661.47,219.33,0.9864,698.21,231.48,0.9699,653.66,236.17,0.9432,702.64,240.66,0.9416,647.55,250.55,0.9083,682.7,256.32,0.9928,666.53,255.26,0.9908,676.14,287.79,0.979,661.75,284.18,0.9742,666.81,307.67,0.934,657.67,302.85,0.9261
Moguls_Frauen_Final_2_08,5,1,642.12,190.4,701.38,327.96,0.7367,670.32,214.87,0.9656,673.89,211.46,0.9215,666.53,211.63,0.9094,681.04,209.55,0.7724,662.03,210.24,0.6946,688.35,223.21,0.9917,660.31,224.71,0.9897,698.33,237.35,0.9647,652.21,242.82,0.9543,702.6,245.31,0.9358,642.13,257.18,0.9224,682.97,263.8,0.9911,666.09,263.07,0.9902,673.11,290.84,0.9745,660.38,286.79,0.9724,669.12,313.84,0.9216,664.08,308.0,0.9192
Moguls_Frauen_Final_2_08,6,1,641.08,190.96,699.07,323.36,0.6023,671.33,214.46,0.9678,674.93,211.19,0.932,667.93,211.11,0.9085,681.85,209.43,0.7935,663.51,209.49,0.6661,689.46,223.19,0.9921,660.24,223.09,0.9873,698.88,240.05,0.9685,650.57,239.29,0.9422,697.35,249.35,0.9424,637.8,249.29,0.9113,683.04,262.06,0.9883,665.07,260.68,0.9853,676.96,282.8,0.9658,660.29,277.72,0.9577,676.47,308.32,0.898,666.07,301.02,0.8865
Moguls_Frauen_Final_2_08,7,1,646.18,191.59,702.58,319.08,0.4969,674.75,216.9,0.9568,678.46,213.37,0.946,671.22,213.22,0.9004,684.27,212.06,0.7862,665.71,211.74,0.5368,690.84,224.2,0.9892,660.53,223.21,0.9882,699.32,244.54,0.959,652.0,239.14,0.9216,690.4,259.13,0.9386,646.74,248.62,0.8945,685.1,258.01,0.9879,666.33,257.58,0.9867,683.71,278.32,0.9713,668.02,277.77,0.9619,681.88,301.32,0.9312,674.86,300.51,0.9154
Moguls_Frauen_Final_2_08,8,1,651.97,190.01,709.57,320.49,0.6479,678.98,212.19,0.9582,682.19,208.87,0.9344,675.42,208.63,0.9032,687.14,207.61,0.7662,669.68,207.09,0.5939,693.75,220.4,0.9918,663.89,220.11,0.9904,703.57,240.11,0.9601,659.34,239.82,0.9293,696.84,253.5,0.9325,660.7,254.46,0.8918,687.71,259.14,0.9881,668.32,259.11,0.9871,691.16,284.37,0.9579,670.44,284.19,0.9484,691.53,306.5,0.8762,673.29,305.95,0.8558
Moguls_Frauen_Final_2_08,9,1,651.71,187.65,715.78,334.22,0.6987,681.49,210.39,0.9604,684.86,206.9,0.9342,677.9,206.6,0.9136,690.07,205.5,0.7396,671.89,204.78,0.6176,696.8,219.35,0.9917,664.53,219.87,0.9911,705.87,239.39,0.9619,659.14,243.86,0.9409,702.65,246.96,0.9377,664.23,257.8,0.9072,691.51,264.38,0.9908,670.69,264.82,0.9903,694.85,294.02,0.9699,673.61,294.19,0.9643,694.18,318.81,0.9014,675.06,318.45,0.8881
Moguls_Frauen_Final_2_08,10,1,654.28,185.78,718.34,332.93,0.689,682.68,209.33,0.9553,686.85,205.78,0.942,679.44,204.78,0.876,692.93,203.84,0.8078,673.67,201.35,0.4688,700.1,217.71,0.9933,665.19,215.45,0.9887,709.82,241.96,0.9753,660.83,241.18,0.914,700.5,244.49,0.9563,661.69,251.22,0.8806,690.47,261.48,0.9913,668.36,260.53,0.9882,693.03,288.76,0.9713,673.93,287.61,0.9546,695.51,313.87,0.9025,682.17,311.6,0.8641
Moguls_Frauen_Final_2_08,11,1,650.35,185.44,716.58,335.94,0.6186,685.51,210.01,0.9664,689.4,206.97,0.9326,682.56,206.26,0.9081,695.56,205.33,0.8055,677.42,203.63,0.6895,700.29,221.39,0.994,669.97,215.33,0.9882,709.1,244.09,0.9746,656.29,228.57,0.9405,706.95,246.46,0.9488,648.01,232.63,0.9087,690.08,257.08,0.9937,671.67,254.37,0.991,692.39,290.94,0.9822,677.1,285.92,0.976,698.7,315.21,0.9361,686.89,309.55,0.9252
