video,frame,track_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_conf,nose_x,nose_y,nose_conf,left_eye_x,left_eye_y,left_eye_conf,right_eye_x,right_eye_y,right_eye_conf,left_ear_x,left_ear_y,left_ear_conf,right_ear_x,right_ear_y,right_ear_conf,left_shoulder_x,left_shoulder_y,left_shoulder_conf,right_shoulder_x,right_shoulder_y,right_shoulder_conf,left_elbow_x,left_elbow_y,left_elbow_conf,right_elbow_x,right_elbow_y,right_elbow_conf,left_wrist_x,left_wrist_y,left_wrist_conf,right_wrist_x,right_wrist_y,right_wrist_conf,left_hip_x,left_hip_y,left_hip_conf,right_hip_x,right_hip_y,right_hip_conf,left_knee_x,left_knee_y,left_knee_conf,right_knee_x,right_knee_y,right_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_ankle_x,right_ankle_y,right_ankle_conf
Moguls_Frauen_Final_1_23,0,1,540.82,211.89,615.77,321.98,0.3179,575.53,229.06,0.1628,575.38,226.63,0.1596,576.98,226.82,0.0562,574.83,226.28,0.8011,584.34,226.97,0.3175,571.99,238.52,0.9845,591.08,239.06,0.9762,561.15,254.53,0.9618,603.48,253.95,0.8903,553.71,255.31,0.8892,605.61,251.87,0.751,572.68,275.29,0.9857,583.42,274.95,0.9816,563.97,299.09,0.9226,573.92,299.25,0.8837,561.04,316.77,0.7447,564.24,316.67,0.6794
Moguls_Frauen_Final_1_23,1,1,531.69,213.5,614.83,335.51,0.3576,576.18,230.69,0.3963,576.64,227.7,0.2166,576.33,228.05,0.2033,574.59,228.73,0.5453,583.37,229.19,0.4837,566.94,241.86,0.9627,594.57,242.18,0.9661,553.58,258.94,0.9025,607.9,261.17,0.9154,546.95,258.92,0.8068,608.41,257.29,0.8315,565.67,278.59,0.9846,583.87,278.14,0.9857,556.98,302.32,0.9637,581.81,305.54,0.969,541.65,323.57,0.9029,574.63,330.8,0.9114
Moguls_Frauen_Final_1_23,2,1,537.21,216.27,613.96,328.74,0.746,576.81,238.16,0.8656,579.33,235.22,0.833,575.27,235.07,0.7286,585.31,233.17,0.6407,573.27,232.97,0.3576,594.41,243.72,0.9831,566.4,243.64,0.9851,606.07,256.66,0.9671,553.92,259.33,0.957,601.29,257.37,0.9519,546.57,270.17,0.9339,583.4,285.26,0.9869,565.77,284.14,0.9873,578.8,305.94,0.9334,556.87,304.61,0.9239,575.31,321.46,0.7728,554.57,319.95,0.7564
Moguls_Frauen_Final_1_23,3,1,543.39,214.56,613.93,317.83,0.6079,577.18,230.41,0.0471,576.44,227.83,0.0386,578.55,227.58,0.0186,573.05,227.9,0.7618,586.34,227.71,0.4521,567.34,240.45,0.9818,593.6,240.39,0.9791,556.83,258.89,0.9414,604.4,258.69,0.8992,552.77,261.63,0.7815,602.76,261.59,0.6752,570.75,277.01,0.9811,588.31,276.84,0.9793,562.19,291.58,0.8614,587.26,291.82,0.823,561.67,306.5,0.6167,588.43,306.35,0.565
Moguls_Frauen_Final_1_23,4,1,549.02,213.56,618.41,315.6,0.6466,577.91,228.38,0.2043,578.35,225.76,0.1951,578.55,225.88,0.0751,578.4,225.23,0.8359,586.45,225.76,0.44,573.74,236.14,0.9877,595.1,236.72,0.9824,560.72,248.35,0.9518,605.48,249.68,0.881,558.77,246.44,0.8515,601.86,248.47,0.7197,577.48,270.65,0.9871,591.39,270.57,0.9848,572.76,286.54,0.936,591.01,286.73,0.9116,571.28,304.81,0.8257,588.68,304.38,0.7865
Moguls_Frauen_Final_1_23,5,1,555.25,209.83,621.02,307.04,0.4251,584.4,226.92,0.905,586.22,224.06,0.8298,581.75,224.24,0.8684,589.77,221.91,0.5205,577.19,222.1,0.6763,596.05,229.7,0.98,571.43,230.24,0.9895,607.81,238.8,0.9149,564.01,240.12,0.9592,606.98,237.93,0.8834,568.12,238.05,0.9281,594.38,262.64,0.9795,577.88,263.06,0.9857,597.36,277.44,0.9152,572.89,277.74,0.9342,598.15,294.51,0.7929,571.02,295.06,0.8256
Moguls_Frauen_Final_1_23,6,1,558.18,203.42,624.15,301.59,0.6564,591.54,217.84,0.1435,589.82,215.31,0.0613,590.58,215.41,0.1194,581.27,214.63,0.5564,590.73,214.86,0.8034,572.94,225.11,0.9802,597.84,224.32,0.9905,564.28,238.67,0.8751,610.59,234.69,0.9521,570.41,243.02,0.6894,614.49,235.7,0.8134,579.84,257.23,0.9843,596.58,257.28,0.9893,581.44,274.24,0.9,602.99,274.06,0.9237,582.54,290.81,0.7488,604.64,290.67,0.7868
Moguls_Frauen_Final_1_23,7,1,558.66,199.73,627.47,302.78,0.3526,594.0,213.14,0.9147,595.2,210.79,0.8261,591.3,210.7,0.8777,596.64,211.63,0.5026,584.87,211.13,0.6824,603.44,224.44,0.9831,576.95,223.53,0.99,615.44,240.31,0.9362,566.8,236.85,0.9648,612.33,247.98,0.9024,563.1,241.87,0.9345,600.88,261.29,0.9814,583.23,261.23,0.986,605.77,288.38,0.8937,582.76,288.52,0.9112,606.91,308.5,0.6807,580.89,309.09,0.7107
Moguls_Frauen_Final_1_23,8,1,558.96,198.62,630.19,305.83,0.3903,594.17,215.04,0.8756,596.38,212.81,0.7993,592.19,212.58,0.8019,599.59,213.2,0.5459,588.5,212.61,0.5426,606.32,224.1,0.983,580.97,223.37,0.9897,616.91,238.44,0.9532,570.59,235.64,0.9711,615.99,246.26,0.9303,566.14,242.4,0.9486,601.85,257.18,0.9889,585.18,256.99,0.9916,606.68,281.73,0.9515,585.2,281.44,0.9586,607.66,301.83,0.8465,583.84,301.44,0.861
Moguls_Frauen_Final_1_23,9,1,560.42,198.49,631.01,306.24,0.5752,600.31,214.13,0.8621,601.59,212.08,0.7173,598.39,212.08,0.8156,603.28,212.65,0.3961,593.43,212.49,0.6489,606.83,222.31,0.9767,585.43,222.98,0.9888,615.5,232.66,0.9152,574.67,235.54,0.9644,614.58,232.85,0.8857,573.87,239.85,0.9344,603.29,254.82,0.9882,589.06,255.36,0.9918,607.97,280.08,0.9612,587.97,280.61,0.97,610.48,301.29,0.8926,587.43,302.33,0.9111
Moguls_Frauen_Final_1_23,10,1,562.56,199.28,636.02,312.62,0.6532,602.09,220.67,0.9116,604.21,218.11,0.8044,599.65,217.73,0.8879,607.17,217.07,0.433,594.37,215.72,0.7359,611.4,226.97,0.9808,586.43,224.34,0.9937,621.16,243.14,0.9122,575.69,236.0,0.9792,618.75,247.3,0.8832,576.49,236.44,0.9578,607.53,260.39,0.9835,591.35,259.71,0.991,611.57,279.7,0.9234,593.15,279.06,0.9531,613.59,300.46,0.7956,596.01,299.84,0.8512
Moguls_Frauen_Final_1_23,11,1,563.45,202.37,636.32,315.95,0.5994,603.76,226.49,0.9274,606.68,223.88,0.8322,601.64,223.39,0.8996,610.68,222.12,0.4771,597.3,220.84,0.7471,612.45,228.81,0.985,588.04,230.91,0.9945,621.14,239.01,0.9373,578.67,252.08,0.9804,618.69,239.52,0.9194,581.15,274.15,0.961,609.61,262.06,0.986,594.24,263.46,0.9914,611.27,285.04,0.9326,598.68,286.06,0.953,613.18,301.82,0.7876,606.04,303.02,0.8323
Moguls_Frauen_Final_1_23,12,1,565.36,206.76,632.56,312.66,0.7491,606.09,228.14,0.8901,608.06,225.77,0.782,604.1,225.28,0.849,610.59,224.16,0.4603,599.02,222.55,0.6729,612.62,232.12,0.9826,590.13,229.82,0.9926,618.72,245.27,0.936,577.7,241.15,0.9758,616.66,247.79,0.9133,576.09,245.34,0.9546,605.86,263.54,0.9884,591.43,262.81,0.9925,606.24,284.52,0.9495,590.59,283.96,0.9627,605.57,302.68,0.8556,590.53,302.33,0.8819
Moguls_Frauen_Final_1_23,13,1,567.33,210.59,626.29,302.51,0.6453,604.24,233.95,0.8675,606.78,231.21,0.7837,601.94,230.74,0.7954,610.91,229.15,0.5158,597.8,227.72,0.5511,615.4,237.79,0.9766,590.73,234.24,0.9891,619.34,252.02,0.9321,576.91,242.56,0.9707,613.27,256.34,0.9099,573.59,245.2,0.9495,608.28,269.28,0.9788,592.48,267.65,0.9858,609.39,285.59,0.9004,591.06,283.85,0.9226,605.32,296.28,0.7211,588.19,294.02,0.7601
Moguls_Frauen_Final_1_23,14,1,568.78,213.02,623.77,298.1,0.5752,603.65,231.64,0.899,605.75,229.48,0.8155,601.75,228.92,0.852,608.37,228.83,0.5338,597.43,227.23,0.6555,612.5,238.29,0.9823,588.47,235.36,0.9922,619.47,252.04,0.9453,575.6,244.73,0.9787,613.2,256.14,0.9223,573.79,247.91,0.9591,604.94,269.76,0.9736,589.3,268.56,0.9828,606.6,287.52,0.8117,588.75,286.42,0.8568,601.75,297.85,0.4957,585.07,296.75,0.5577
Moguls_Frauen_Final_1_23,15,1,557.4,210.66,634.43,333.6,0.5777,600.93,224.61,0.9369,603.26,222.42,0.8584,598.92,221.83,0.8507,606.64,222.95,0.6826,594.9,221.71,0.6507,612.76,235.39,0.9888,585.78,232.99,0.985,618.68,249.85,0.9642,574.17,243.68,0.9474,610.15,258.4,0.9361,573.6,247.41,0.9186,601.97,270.88,0.9916,584.38,268.93,0.9899,606.44,299.3,0.9761,586.1,293.64,0.9728,603.84,327.73,0.9217,584.36,318.87,0.9177
Moguls_Frauen_Final_1_23,16,1,554.39,208.29,635.05,340.67,0.7395,600.3,222.69,0.9583,603.05,220.18,0.8823,598.05,219.94,0.9248,605.95,219.58,0.6255,592.46,218.73,0.7815,609.43,230.72,0.9837,582.33,231.36,0.9889,617.37,242.27,0.9331,570.64,243.37,0.9591,610.07,247.46,0.8953,572.64,244.99,0.9289,597.92,271.05,0.987,580.16,271.25,0.9887,600.17,299.73,0.9629,579.88,301.47,0.9696,595.79,324.83,0.8907,577.28,327.6,0.9035
Moguls_Frauen_Final_1_23,18,1,561.13,203.62,625.0,308.91,0.6723,592.84,212.4,0.6901,594.01,210.53,0.6044,592.11,210.58,0.5114,597.33,210.82,0.4712,590.68,210.89,0.3085,603.54,220.22,0.9721,584.38,219.81,0.9748,611.67,231.82,0.949,573.74,230.61,0.9372,609.96,236.88,0.9251,575.8,235.89,0.906,597.82,251.4,0.9878,585.3,250.9,0.9882,597.34,272.69,0.9531,580.85,272.22,0.9489,593.35,290.77,0.8704,576.61,290.43,0.8651
Moguls_Frauen_Final_1_23,19,1,561.3,201.83,620.26,299.6,0.5317,588.64,210.64,0.4374,589.14,208.85,0.387,589.11,208.76,0.203,590.76,209.31,0.571,593.03,208.98,0.2214,593.75,219.06,0.9677,592.89,217.79,0.9522,597.08,231.37,0.9371,589.53,228.91,0.845,597.64,234.41,0.8858,585.13,232.64,0.7734,591.01,250.27,0.981,590.88,249.2,0.9764,587.35,271.25,0.9337,586.24,270.36,0.9081,585.3,288.69,0.8284,582.91,287.44,0.791
Moguls_Frauen_Final_1_23,21,1,556.35,197.4,618.58,302.63,0.5529,583.58,209.28,0.769,584.71,207.16,0.7169,582.57,207.48,0.5774,588.89,207.51,0.5916,582.13,208.29,0.3274,596.8,218.17,0.9782,578.4,219.16,0.9751,606.37,230.28,0.9456,569.46,233.3,0.909,604.03,227.57,0.9151,571.66,233.67,0.8687,593.43,252.44,0.9863,581.53,252.4,0.9854,590.65,276.55,0.9482,575.95,276.62,0.9372,586.8,297.3,0.86,571.05,297.33,0.8428
Moguls_Frauen_Final_1_23,22,1,557.85,197.25,618.07,300.66,0.5271,585.78,213.58,0.8781,587.29,211.22,0.8268,583.97,211.64,0.7872,590.81,210.33,0.6154,581.29,211.37,0.5198,597.11,219.29,0.9837,576.71,220.75,0.9865,607.91,231.6,0.9502,570.0,233.07,0.9476,608.99,238.11,0.9224,570.68,235.13,0.9142,593.16,252.52,0.9836,580.32,253.09,0.9853,590.27,276.39,0.9128,578.08,277.14,0.9122,586.25,295.7,0.751,575.85,296.95,0.7537
Moguls_Frauen_Final_1_23,23,1,556.44,201.37,615.26,302.86,0.3152,583.74,216.9,0.1098,583.61,214.61,0.0758,584.65,214.44,0.0521,581.91,214.38,0.7245,592.59,214.34,0.5645,577.21,224.24,0.9773,600.0,224.37,0.9801,570.69,236.74,0.8808,607.96,237.36,0.8795,568.86,239.68,0.6766,607.24,242.72,0.6582,578.61,254.8,0.9851,594.1,254.64,0.9857,572.13,276.53,0.947,595.25,276.64,0.9411,565.85,293.88,0.8674,591.87,293.46,0.8581
Moguls_Frauen_Final_1_23,24,1,564.51,203.32,616.59,288.56,0.5287,590.07,217.5,0.0625,589.5,215.28,0.049,591.12,215.21,0.0308,586.02,215.35,0.774,597.35,215.59,0.5691,578.68,226.04,0.9837,603.99,226.16,0.9836,567.7,240.2,0.933,616.36,237.67,0.9118,563.93,244.09,0.7693,619.0,236.12,0.704,579.94,257.68,0.9831,596.84,257.84,0.983,572.96,262.09,0.8922,599.18,262.75,0.8741,569.44,279.8,0.7288,598.42,280.45,0.7018
Moguls_Frauen_Final_1_23,25,1,559.93,200.33,620.86,302.23,0.5403,594.33,213.54,0.0619,593.8,211.05,0.0352,594.47,211.05,0.0369,588.9,210.92,0.5397,600.69,211.51,0.5923,581.85,220.22,0.9672,606.64,222.27,0.9752,571.58,230.24,0.8608,612.15,237.38,0.8966,572.53,230.98,0.6421,610.49,242.32,0.694,583.04,253.17,0.985,600.23,253.79,0.9876,580.22,267.8,0.9532,602.83,268.4,0.9574,575.51,290.22,0.8943,601.26,291.01,0.9018
Moguls_Frauen_Final_1_23,26,1,558.91,195.98,626.93,308.01,0.6395,599.96,212.82,0.9472,601.88,210.34,0.847,597.76,210.16,0.8964,604.05,209.43,0.5799,592.41,208.83,0.7366,610.47,219.47,0.9823,582.63,218.5,0.9889,621.94,232.76,0.9399,566.46,226.75,0.966,624.54,242.19,0.9116,565.2,223.86,0.9437,604.91,251.85,0.9861,587.31,251.62,0.9885,605.82,276.22,0.9604,585.37,275.67,0.9683,602.89,302.01,0.8863,582.97,300.19,0.9025
